row ID,row m/z,row retention time,PB1_HILICPOS_4.mzML Peak height,PB2_HILICPOS_5.mzML Peak height,6104_U2_HILICPOS_19.mzML Peak height,6110_U2_HILICPOS_34.mzML Peak height,PB3_HILICPOS_6.mzML Peak height,6108_U2_HILICPOS_27.mzML Peak height,6111_U4_HILICPOS_42.mzML Peak height,6101_U3_HILICPOS_29.mzML Peak height,6104_U1_HILICPOS_55.mzML Peak height,6103_U4_HILICPOS_53.mzML Peak height,6110_U3_HILICPOS_45.mzML Peak height,6111_U2_HILICPOS_35.mzML Peak height,6111_U1_HILICPOS_51.mzML Peak height,6105_U3_HILICPOS_39.mzML Peak height,6109_U2_HILICPOS_13.mzML Peak height,6108_U1_HILICPOS_44.mzML Peak height,6109_U4_HILICPOS_22.mzML Peak height,6101_U4_HILICPOS_14.mzML Peak height,6101_U2_HILICPOS_30.mzML Peak height,6110_U4_HILICPOS_10.mzML Peak height,6105_U1_HILICPOS_43.mzML Peak height,6105_U4_HILICPOS_47.mzML Peak height,6102_U1_HILICPOS_26.mzML Peak height,6102_U2_HILICPOS_16.mzML Peak height,6104_U3_HILICPOS_32.mzML Peak height,6104_U4_HILICPOS_12.mzML Peak height,6113_U3_HILICPOS_15.mzML Peak height,6113_U2_HILICPOS_31.mzML Peak height,6109_U3_HILICPOS_52.mzML Peak height,6102_U4_HILICPOS_50.mzML Peak height,6102_U3_HILICPOS_48.mzML Peak height,6108_U4_HILICPOS_18.mzML Peak height,6106_U2_HILICPOS_46.mzML Peak height,6111_U3_HILICPOS_54.mzML Peak height,6110_U1_HILICPOS_11.mzML Peak height,6108_U3_HILICPOS_28.mzML Peak height,6106_U3_HILICPOS_20.mzML Peak height,6105_U2_HILICPOS_40.mzML Peak height,6112_U2_HILICPOS_37.mzML Peak height,6103_U1_HILICPOS_21.mzML Peak height,6113_U1_HILICPOS_24.mzML Peak height,6103_U3_HILICPOS_61.mzML Peak height,6101_U1_HILICPOS_59.mzML Peak height,6112_U1_HILICPOS_38.mzML Peak height,6109_U1_HILICPOS_58.mzML Peak height,6112_U3_HILICPOS_56.mzML Peak height,6106_U4_HILICPOS_36.mzML Peak height,6103_U2_HILICPOS_60.mzML Peak height,6106_U1_HILICPOS_23.mzML Peak height,6112_U4_HILICPOS_63.mzML Peak height,PooledQC5_HILICPOS_11_1.mzML Peak height,6113_U4_HILICPOS_62.mzML Peak height,PooledQC7_HILICPOS_25.mzML Peak height,PooledQC6_HILICPOS_17.mzML Peak height,PooledQC9_HILICPOS_41.mzML Peak height,PooledQC10_HILICPOS_49.mzML Peak height,PooledQC8_HILICPOS_33.mzML Peak height,PooledQC11_HILICPOS_57.mzML Peak height,PooledQC12_HILICPOS_64.mzML Peak height,
111,702.2127658036071,0.41768366,11785.783,12729.993,14070.16,13461.478,11144.656,12732.068,9932.448,7695.0273,10524.049,12888.245,12528.265,8209.423,9748.61,12073.787,9761.0625,8681.9375,10324.528,8646.145,9493.769,8573.365,9136.41,15284.01,9939.29,10234.414,7886.8594,9074.566,8842.261,11713.339,9821.848,7799.6143,9176.669,10336.183,13168.287,10482.978,15251.887,9675.336,14059.812,8903.767,9853.312,11135.112,8725.349,13365.858,8185.9233,12035.742,19902.398,9177.501,7380.6924,14225.323,10331.0,9907.63,15362.78,9766.612,13562.232,13903.676,8276.579,10010.25,9640.878,7340.252,7047.0977,
114,681.4736646933362,0.41740033,28329.643,19676.365,20503.945,24168.455,18809.18,20170.736,20363.338,20679.254,26398.748,20824.285,26666.668,22091.135,26120.533,31086.572,19496.365,22791.62,25609.996,29283.002,18695.18,48203.125,23928.67,22482.63,15854.851,13337.509,16404.541,34254.902,23295.697,38533.74,22795.045,31322.01,22096.893,22517.219,28579.94,20173.168,18250.195,38305.582,20410.951,22842.56,18625.652,24050.07,24373.447,23984.027,22111.986,24769.104,24509.885,26723.738,19244.812,25698.27,22980.996,38608.03,31208.676,24642.086,25807.953,38163.18,24894.492,26446.94,24318.0,28577.68,27220.654,
117,887.3735717138426,0.41598734,189088.16,38788.906,33745.4,24897.195,69742.46,54082.79,77409.71,26118.432,31708.803,24991.318,31806.168,34858.53,9407.234,21658.01,24972.969,38339.79,27675.035,14504.489,34773.25,123637.15,35596.05,32672.725,16640.096,16705.766,31001.402,143784.86,116952.664,45381.227,25741.102,139561.86,41671.457,15179.935,23274.086,21816.008,11084.913,32878.848,28874.004,9917.715,50077.785,54484.62,40838.465,26218.096,58076.0,45321.38,33229.445,57238.637,125637.52,29365.902,33729.355,52341.67,7018.2695,41149.266,7098.9404,7987.2017,6964.0312,7669.4717,7327.726,7914.07,23856.967,
120,653.4404706271612,0.41740027,35533.43,32491.836,27577.479,30656.307,25224.645,27143.322,28126.357,23928.16,35682.715,24820.361,34668.777,29833.691,34598.016,38105.035,25377.8,26630.635,34721.06,39485.09,22355.008,64923.023,29373.4,30363.826,19472.107,19498.346,19580.178,47587.457,28610.912,48557.707,27185.01,39541.105,30497.084,29862.697,34991.09,27018.486,23303.125,51801.55,27123.215,30980.889,23294.977,30506.17,33455.12,28693.176,27833.92,35716.156,32902.984,36450.285,22514.158,34456.26,27013.012,43129.605,48765.605,36363.19,40414.11,48472.17,40226.27,36663.555,37806.195,46119.832,41627.2,
121,607.3903089479895,0.41777802,22501.95,25136.637,25603.053,27214.43,24061.277,27844.217,26738.818,32141.982,33860.33,22975.252,29208.06,28455.055,32223.336,35344.543,22811.22,29252.588,38245.797,22699.39,21616.889,29214.223,31718.297,28585.416,20956.0,20263.127,21415.479,28250.172,31046.521,31884.367,26383.604,29313.008,26186.006,23301.428,24127.14,26365.562,20754.865,31168.254,26378.281,32870.414,25942.809,39910.285,32328.568,32282.783,29632.486,33499.273,28019.547,26653.04,24855.318,27992.66,26351.652,38407.027,18445.45,36301.293,23498.445,28037.504,21761.57,24226.37,21801.654,26215.146,21540.537,
125,862.6822326158729,0.417024,28405.623,26432.967,30044.812,30987.566,27229.37,32565.479,33913.65,30654.41,37993.402,25606.035,37826.375,33137.32,39341.934,35267.11,28497.871,39380.14,36804.336,24095.275,26229.238,37036.94,33488.438,36314.46,22501.93,22574.186,26071.275,35125.344,36783.516,33195.723,29572.807,34045.06,31414.795,24577.016,24407.434,34072.312,21829.193,31826.62,31722.64,38018.258,34713.004,44279.152,24432.746,39079.688,38672.34,39704.914,31810.146,35258.156,26919.111,37485.207,33033.195,47318.668,20162.768,42784.79,23716.105,35578.562,26759.258,30530.262,26502.004,32901.707,28615.197,
129,670.4668966520377,0.41758958,33615.79,21262.771,21495.332,26605.656,22366.941,23803.693,18191.383,18392.863,30210.65,21046.234,26361.17,23224.963,22745.107,28188.254,20934.283,22548.125,24657.752,33584.234,18194.986,54440.95,22948.346,23205.861,14226.102,15016.387,14453.895,34020.504,22180.84,40538.52,19830.648,31971.389,22108.223,21920.805,28061.598,22263.438,17061.926,37731.176,20772.332,22105.254,19718.916,21942.14,27101.88,24323.46,24420.24,25555.072,24933.658,27253.365,17899.635,27682.682,21354.615,39718.125,41651.344,24901.441,30079.148,43164.453,30082.816,31200.818,31018.205,41829.758,32716.004,
130,886.3707984477014,0.41608196,556035.4,119290.055,106722.016,80618.27,218218.14,160516.3,219193.53,86702.92,83093.664,71154.75,96111.15,88207.78,28465.3,59748.562,69466.74,115752.01,85824.1,41548.863,109359.41,393333.7,114624.36,102834.47,49042.65,44433.297,95506.64,398675.75,348508.9,143640.16,71328.45,397891.66,129907.086,45511.44,73823.68,60583.863,32047.87,99025.78,90752.055,30101.164,158669.95,171770.81,125276.79,76874.914,155574.78,148250.56,97118.86,162335.81,373531.16,83397.11,94883.15,163875.58,21908.742,118314.47,21020.275,21806.02,15648.392,18667.793,18153.115,19141.389,70787.12,
133,846.649784742043,0.4192991,0,1329.03,1602.9727,3570.122,2640.52,2111.9756,3631.7566,2111.6145,1195.2499,3696.0005,9451.858,3273.724,49102.227,1582.731,1641.2129,4612.0405,1470.8324,1006.6214,2790.5051,1059.3839,2446.625,1020.1346,2112.567,2103.5486,2397.7708,2579.4468,2911.011,2804.0068,2147.1838,1999.8551,3835.1611,1942.651,1463.0444,1195.8312,1543.375,0,4916.144,3542.25,3514.1074,5203.303,2036.7356,1996.8003,6905.2905,1998.3881,1489.3761,1728.1613,2310.0513,5215.84,4072.6255,2025.6072,0,2124.4392,0,0,0,1125.1288,0,1954.6421,1759.8081,
134,1078.8150576467478,0.42057502,0,0,1226.3688,0,0,0,1066.764,0,0,1073.0264,3595.3755,1853.616,24987.523,0,0,1703.1399,0,0,0,0,0,0,0,0,1129.5315,1194.3132,0,0,0,0,0,1308.8889,0,0,0,0,2604.1797,1007.17786,0,2704.1704,0,0,2466.6533,0,0,0,1046.5543,0,0,0,0,0,0,0,0,0,0,0,1340.9305,
137,637.3048833252678,0.418154,84219.35,67792.49,85844.61,83192.984,82298.52,75221.43,88656.695,88533.77,91361.67,61747.21,88309.01,80150.36,85690.484,108886.06,69711.49,96893.34,106930.11,72610.82,59611.824,97777.305,83848.45,85958.98,63864.004,71130.195,60294.965,82130.164,88164.36,69889.48,88688.49,100192.734,94378.445,71470.836,63726.113,72960.555,71233.18,89361.11,81417.49,90668.14,77898.49,93759.22,103759.336,105102.266,95902.88,93797.15,85108.37,98072.39,78115.05,79196.92,83385.79,120104.12,91643.305,86287.8,111965.63,101444.08,104405.13,105681.56,111220.84,124116.766,125053.24,
138,531.406888065201,0.4188138,11734.399,166883.11,26347.707,38230.46,14844.945,16545.16,101286.63,20881.31,41767.613,99493.086,12863.483,59898.125,32774.355,22906.148,34061.93,15348.906,91851.44,350639.94,68357.31,190464.14,23843.258,26675.1,13210.208,173305.11,59128.68,66662.83,12343.903,20673.418,35587.37,22384.92,21043.854,13381.892,15692.0,13754.457,20121.375,11550.336,20784.213,16936.53,303205.88,92932.08,15356.817,12131.837,42992.79,104319.67,51629.664,133247.38,245199.9,565292.5,22108.965,263840.6,93573.08,49733.707,93130.805,91359.36,87009.555,89668.63,100007.33,107743.78,113329.88,
139,621.3097031179417,0.41824865,12387.77,12796.234,32507.557,30339.693,24817.91,48054.066,32198.564,12826.065,56349.44,26527.557,34570.49,37486.246,59827.46,33620.965,47455.79,41924.72,41934.133,21020.797,32908.625,20646.969,23550.676,19769.055,24838.271,18517.46,34312.395,33320.742,41082.72,31771.51,30124.523,46959.82,26774.547,47243.89,26301.01,36348.145,25378.828,27465.451,29959.725,21365.717,28522.896,86271.38,44243.613,33505.824,19488.873,16437.934,35891.54,15958.26,28523.639,19614.732,27345.145,20668.725,159105.06,42519.906,162193.48,154363.3,139554.5,148214.05,151304.56,181365.6,204384.11,
141,368.42454672500236,0.41872004,11300.15,12309.016,26586.303,29026.64,23678.713,32959.082,41241.527,54932.668,47801.434,29928.209,39273.855,37921.273,31131.764,11183.199,25306.518,36089.387,24119.695,41252.4,27743.215,42538.07,41978.703,38546.43,49391.3,15572.883,26735.113,26069.586,17863.414,33528.4,62215.25,52042.43,54595.0,27505.959,24733.531,20143.996,13694.382,37509.28,152506.75,20147.49,27460.438,51562.742,35782.125,24169.621,66653.695,54171.254,44482.645,30983.408,29603.773,20756.46,43754.113,20472.877,19648.873,36762.65,24994.043,17287.115,29566.773,27574.797,25127.73,28491.207,40736.598,
151,638.606261105298,0.42486286,1351.0061,1089.1974,29033.398,1842.2285,1402.572,1048.8522,1140.5369,1350.0837,3205.233,9585.184,0,1278.672,1149.0935,0,1091.0952,0,0,2123.2378,0,1028.8678,1553.6913,0,2272.671,0,0,0,0,1214.9668,1618.3921,1255.5374,0,1107.2552,0,1294.0,0,0,3908.5637,1804.5984,0,1767.5625,0,0,5108.8174,1541.8533,1954.3734,27571.547,0,2522.5247,2074.752,1601.0062,2829.248,0,1797.0566,1942.4917,1857.0283,1641.5763,2026.1184,2746.4268,4030.7227,
152,553.3887083718071,0.4209014,0,18760.855,3028.5269,4240.289,2932.0205,2162.1748,8723.304,3652.0537,6700.4805,7693.831,1657.0421,7980.3076,4490.841,2667.7397,5091.7617,2474.6897,12794.807,35113.754,7095.551,11833.322,3267.3357,3401.3992,2600.2043,21782.975,9275.653,5527.06,1310.1436,2137.2288,4805.69,2309.3333,3145.9307,2851.5688,2432.7378,1819.3951,3129.1228,1349.2411,2675.0063,2184.0356,82582.33,7890.8755,2554.247,2016.9866,4290.1616,8926.98,5940.5645,13360.059,16894.139,47777.246,2767.9062,22866.312,12415.603,5578.93,10222.376,10592.733,7716.291,8454.185,9393.586,12770.491,11555.754,
154,593.4403417091696,0.42022678,3315.2651,3698.2068,9378.002,16699.604,10609.308,9784.686,8115.6924,9410.479,4219.768,12689.292,7002.9414,8143.539,6605.429,5186.844,5404.2314,8468.77,4221.133,4139.1885,13628.096,5238.2095,4875.6777,5851.6577,10080.696,5946.154,6133.789,3337.9216,8352.6455,12309.446,9175.256,6114.689,13762.202,5311.1816,6759.3926,4700.288,3073.1711,3282.201,18598.219,5165.7944,11855.388,3025.7036,8803.278,4155.5337,13926.1875,7128.569,9290.402,9308.425,7985.476,16825.16,12964.659,4765.192,2488.6865,5524.472,3345.1177,2019.9121,3247.3503,3245.161,2833.7764,3465.0544,4653.809,
159,628.1941091310293,0.42107394,10505.425,11626.89,12957.625,10963.051,8381.762,10356.482,9594.813,6667.259,7879.0874,13510.787,10794.939,7598.3047,8755.878,9717.798,10145.461,7787.0254,8289.093,9304.704,7236.403,7032.9863,9011.768,12412.788,9064.94,8043.74,7067.666,9112.423,6609.9,11366.575,9359.565,8095.5376,8395.175,9065.204,11600.761,10234.204,13119.659,8890.258,10467.173,8858.929,8493.716,10206.618,10418.501,12895.4,6829.9473,8795.609,18854.494,9195.562,5374.6533,12679.96,7711.5854,9364.4795,13790.432,9179.804,12782.884,11884.737,8088.9507,8693.842,8308.349,7570.0215,6663.4204,
162,452.32101679967184,0.4622946,2131.0447,1134.1073,1992.7798,2970.8567,2980.3455,2267.1104,2051.2761,1552.8263,0,2918.3938,2136.013,2028.4452,1868.6757,1579.4475,25672.85,2483.1042,1768.7356,2621.6982,3881.0933,1908.3077,2394.5068,1316.7467,1812.7533,1856.5005,2135.0881,1560.3334,1364.7689,1835.7114,2660.665,2748.0007,3382.3164,2774.7202,1793.3862,2120.1667,2869.9932,1285.1649,3553.3838,1372.3772,2819.605,1863.6014,1744.8492,2126.147,3900.2373,1962.3334,1874.7648,2386.8025,1532.7203,3320.729,2593.3806,2608.3457,1608.313,1999.616,1788.306,1104.0197,1173.6129,1600.1594,1803.5151,1270.0254,4950.9106,
169,550.6274599928861,0.4238059,27855.092,9650.377,8574.31,5178.4927,5758.7207,16821.898,19115.812,9198.253,21870.666,5113.6724,7981.5557,13009.804,13643.0,6076.8403,7928.3325,2441.2607,9524.639,6273.0737,4524.4395,11293.252,9325.73,12717.21,18536.953,5823.249,6338.723,5729.824,4162.6978,16233.366,15084.458,10950.252,12115.056,10038.993,10905.597,10869.23,5245.0356,5236.056,14465.755,3830.497,6198.091,20495.342,11687.252,6094.688,17194.96,13967.995,55774.945,13354.2705,12600.6,8082.084,8943.699,3931.3167,4080.8433,9794.375,5565.014,2845.7961,4821.2656,6715.147,4156.127,6578.704,6141.321,
174,876.6612573101838,0.42022625,7733.378,8363.068,11306.325,17557.129,11497.839,11894.145,10042.762,9032.859,9184.059,10999.682,9505.543,11494.981,11980.276,10456.642,7370.0615,12663.771,11008.976,8513.019,13079.08,9048.681,9256.339,10060.762,9232.493,7303.8086,10984.346,8334.087,12322.993,12962.825,10838.8955,9624.298,14231.329,8774.85,8905.883,9114.749,9182.034,7509.024,13285.458,12859.327,13468.015,8808.108,11920.69,12054.083,15943.997,10829.682,11140.1875,10500.539,10699.917,16099.886,12856.897,10828.428,6945.3213,13355.17,10362.823,7806.561,8590.678,8716.983,7737.4253,10007.084,10980.46,
175,666.637003084143,0.43062693,0,0,20290.463,0,0,0,1186.7206,1152.5675,1479.3018,3270.316,0,1054.9924,1628.5261,1110.8351,1245.0419,1042.1241,0,1913.7273,1001.4482,1189.1895,1236.0612,1349.2266,1953.2603,0,1024.6862,1032.4008,1530.9446,1021.0328,1259.9274,1065.5208,1268.6744,0,1141.8682,1083.5454,0,1049.4261,2085.0334,1431.919,0,1350.2322,1265.7,0,5838.392,1467.3962,1917.6702,8552.371,1220.0753,2115.1775,2677.4746,1038.14,2398.3672,1148.8889,1406.2858,1490.0762,2229.889,1686.8583,1735.3844,2098.1084,2589.1729,
176,663.4554285069279,0.42116922,25495.102,1492153.9,1305378.8,1514739.6,1288554.8,1741075.8,1506227.5,1651998.1,2189273.2,1211759.0,1799182.6,1616003.2,1937504.2,2155902.0,1574500.5,1717667.1,2255636.5,1233158.2,1027377.44,1798311.4,1941449.4,1688728.9,1098376.1,1057172.2,1098802.0,1801818.4,1988485.1,1990519.0,1506738.2,1597127.6,1615400.2,1278933.0,1150134.9,1428318.5,1143665.9,1814546.1,721535.3,2173855.0,1608692.6,2249482.0,2013230.5,2223640.2,52519.438,2105520.0,1764877.1,1684556.8,1304587.0,1149302.1,1706520.0,2375560.0,934824.5,2209785.0,1134079.2,1842257.6,1190296.4,1106429.9,1173231.0,1489081.8,1267827.1,
177,298.3464572763541,0.42248735,12070.135,11772.6875,24959.045,25413.072,29337.61,25852.05,30740.533,77196.38,27453.182,14989.76,23318.71,16691.973,13966.237,11740.623,11542.3545,48329.176,19644.273,19622.902,19048.049,28577.186,40118.797,22526.48,20164.652,18692.629,25215.088,21161.02,16528.64,31395.066,44808.42,34400.934,38393.695,19276.312,22609.074,13388.53,9710.421,10331.002,200626.61,10024.148,38838.06,29808.549,20443.018,93669.36,49467.832,28599.432,21394.852,14101.172,30311.9,19581.438,68525.56,17953.486,7326.603,27555.668,8295.738,6190.2227,7529.5264,15452.767,7456.0996,11120.801,14623.248,
184,637.4657902513953,0.42107508,3145.1375,4153.9424,7658.79,18442.75,12983.721,9501.339,7677.0283,9571.201,4930.5586,11705.182,6602.5522,8865.387,7461.5156,5833.537,4713.971,8717.813,5642.9395,3810.469,12156.597,5258.6016,5791.181,8389.155,7364.578,5261.9043,6308.6016,3824.6108,6288.2476,9156.252,9815.812,7352.8667,12833.628,5464.9834,5409.0913,3840.7578,3521.0676,4210.9966,17796.45,4536.991,11253.836,3024.75,7288.0806,4030.8,13252.216,6955.4106,9944.371,7889.4126,7795.047,14831.225,14273.354,3933.6963,3275.4043,7863.703,2851.3337,3520.491,3904.5857,3183.0598,3261.3914,3886.5022,3646.4238,
185,304.2995539184332,0.42211074,15275.228,29818.133,80922.58,20395.818,50277.59,19893.174,48530.9,50037.93,22729.3,17243.285,12763.858,16061.601,34416.555,15153.814,10902.615,53294.82,55525.547,17018.426,38849.902,25707.678,23249.342,14061.803,71827.02,23460.201,317875.1,23372.139,12840.163,20035.512,25966.912,41769.87,26976.598,17831.312,23000.037,15388.633,8006.398,15280.148,58767.125,12148.568,24312.975,15065.378,14451.743,51571.832,90427.664,58235.473,13138.005,10347.279,20487.82,19131.93,94185.93,20233.354,6644.5366,85776.16,11704.02,6486.5024,10912.847,16934.857,10628.734,13291.63,23970.545,
187,788.6073117159884,0.42912814,1511.2593,1800.125,4843.3022,10608.202,6978.0386,6342.002,6636.9463,4681.7085,1748.5881,7457.913,7342.4014,6886.8037,45404.13,2945.888,2830.6694,6276.464,2223.746,2193.6995,8668.325,1725.5814,4753.007,3158.4583,5844.48,4207.533,6124.797,3048.7917,8522.029,6100.078,5524.778,3401.474,9076.862,3057.125,3886.002,2059.248,3019.161,5463.305,10107.878,6244.3667,7518.766,4368.3945,4890.078,4094.5457,14386.851,3703.4915,2449.851,4277.3965,5468.46,14893.6,11240.112,4678.772,1209.1237,4487.527,1919.1691,0,1400.583,1665.8027,1429.8027,1156.0221,2183.1206,
188,677.4326006636776,0.42220446,95397.37,94916.414,102104.94,116653.05,98473.33,116404.484,99851.1,101461.99,139149.66,84620.89,125506.08,108952.59,127608.09,139711.94,107733.48,125960.62,157035.61,97381.484,80676.305,137840.33,122110.94,105352.586,79160.29,70052.0,81765.93,137860.45,124029.88,120933.93,102183.516,132641.47,103372.33,107970.87,86116.07,94077.81,79702.125,127073.22,98869.56,143354.8,93498.77,134360.95,127251.805,148810.4,113703.26,126757.26,129386.39,119150.945,90829.14,113798.85,112376.805,145945.9,95420.086,126538.07,115585.36,120903.6,108896.32,113499.375,119057.84,142389.19,126684.13,
191,725.5175847993737,0.41966158,2568.8271,2582.4292,5280.538,8533.474,7093.242,6025.702,5900.072,8443.183,4061.8303,6671.1064,7937.002,5147.875,6642.224,2411.123,2335.9421,5043.245,3326.5308,3530.145,5677.1357,3719.3179,4111.391,4640.081,5055.196,3516.3044,3683.3655,2425.1455,3668.787,5647.1294,5915.586,7923.144,10456.764,4272.8667,5338.642,3025.9124,2742.278,2589.6257,16502.123,3561.5535,6539.2476,2681.2493,4140.845,3867.587,10301.157,4021.6272,12063.1045,3616.353,5395.899,7105.755,6282.0596,3974.2217,2592.3438,5370.0493,2653.0862,2634.1807,2433.401,3440.5923,2906.3447,4386.985,4310.1836,
192,678.4357306431283,0.42201653,47605.58,43808.242,46197.047,55828.566,47756.03,57582.02,48664.027,46752.14,69078.484,41522.496,57483.8,46968.21,64868.72,65457.527,51435.664,55995.86,75786.945,44148.984,38392.996,66924.68,56957.54,49402.598,33872.51,40351.09,38897.816,65402.875,55875.04,56261.89,47616.273,61489.83,50545.77,45700.33,38379.562,45475.164,36020.51,59077.3,45474.49,64564.094,43690.934,62888.746,59886.39,73373.26,53755.855,64360.586,57274.863,57353.707,43951.566,55159.62,49726.754,68487.375,42621.336,58422.348,54477.523,54610.92,51206.188,49785.094,55616.74,64996.098,58328.01,
196,576.3305566218519,0.42229912,6651.5073,6296.2124,12629.097,21306.734,4772.025,19106.379,16849.83,19427.396,20529.98,26412.898,21480.264,22341.05,21636.492,24079.74,6414.3267,18459.127,11941.12,12524.002,15827.355,31429.41,15943.123,26891.668,15486.0,12286.923,8496.934,6931.168,6733.69,29301.02,25559.025,20296.596,23622.412,12998.626,28082.64,25372.031,11861.151,31177.742,11931.489,18006.863,17073.727,10195.217,17086.924,21938.232,13668.715,18435.164,20885.436,24833.016,18295.01,28208.865,11250.66,24832.582,10074.631,21304.547,28278.535,16733.621,31246.955,31789.832,33431.99,32021.844,28729.021,
198,663.5043174167092,0.41966107,56726.406,60280.598,54668.58,62803.848,59307.637,49909.047,60119.58,63653.367,74325.664,54038.23,66549.98,67880.86,77142.984,68339.984,57169.32,64609.973,71854.52,54837.605,46353.945,70392.805,68240.37,63924.69,49318.754,48950.406,48558.07,61807.477,72403.875,68305.89,63611.03,65836.7,64050.85,55454.23,51370.16,61982.367,51947.926,65043.78,58077.426,75084.67,57545.812,73133.74,35809.75,60165.58,67050.01,70066.086,64050.54,63042.1,57688.42,63617.06,63089.24,60153.32,45432.22,79644.24,52489.645,63798.86,51728.684,49016.652,52202.547,60355.86,54337.375,
199,666.6000832064748,0.42502066,0,0,2235.63,1411.6531,1938.1978,1658.4697,0,1308.1959,1200.2812,1443.3828,0,1394.3334,1081.3533,1517.8604,1243.5165,1354.3629,1518.4163,1499.3403,1694.1497,0,1483.4052,0,1731.6803,1278.9423,1326.1588,1681.3907,1476.6456,1313.5151,1615.091,1406.7902,1420.7084,1153.8953,1341.9244,1562.7297,1014.6127,0,1253.005,2067.6875,1296.9272,2011.2126,0,1946.2997,99615.03,1283.2875,1691.5818,7868.5645,1379.9532,1477.0896,24876.441,4910.189,1682.7324,1418.9305,1607.0874,1132.4727,1779.7062,0,1038.2386,1652.5194,2526.961,
200,692.6175025257994,0.43675557,0,1060.125,0,0,0,0,0,0,1105.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.2498,0,0,1324.9459,0,0,30105.453,1122.3569,0,1435.6417,0,0,12187.1875,2757.632,0,0,0,0,0,0,0,0,0,
202,549.4143748077361,0.422298,2430.0598,3351.4307,8281.23,16678.697,9907.626,10065.526,7286.934,10474.938,2891.4167,12019.082,6056.4307,8250.144,7378.645,6202.4287,4311.6196,7420.9927,4413.6143,4220.634,13317.131,3828.2068,6213.882,6660.7056,8576.654,5724.6553,6971.204,3771.446,6902.9004,10222.084,9823.007,5322.4116,16454.559,5509.5776,6982.5884,4555.848,2972.686,3428.1729,16557.996,5888.149,12091.954,3488.785,9298.451,5061.4067,15172.681,6144.6807,7316.738,5879.379,6719.4673,15603.341,15660.818,3877.4133,2892.5085,6464.2134,2694.7246,2301.6619,2964.8452,3445.4119,2801.5828,4307.859,3184.7537,
204,340.39276152853444,0.42455927,3771.9146,4780.057,7823.4014,9176.585,11630.304,16375.429,10762.184,15664.296,20263.59,9350.25,11905.023,9288.243,8272.656,5294.7607,18954.617,11535.243,11604.571,15008.98,7517.0557,13768.397,14866.753,11863.319,11072.962,6655.9604,10428.794,8248.811,10545.769,13607.6875,18412.166,16575.045,18235.379,9680.634,8512.472,6010.3633,3765.0134,9762.152,48269.51,5330.762,16242.523,18884.803,9149.009,7153.519,22080.771,14726.369,11808.488,10536.76,9736.644,5891.7466,12694.074,6261.674,6164.946,11966.007,5444.7095,5821.938,6800.3335,6025.2334,6302.2593,7630.22,11811.501,
206,615.2820529635019,0.42446032,3612.8684,1720.8369,1572.4153,2232.4224,3711.6755,3113.431,7109.837,2396.1567,2520.1975,2086.4724,1801.0958,4365.0684,1747.1552,1420.0387,2429.8445,4886.6426,2790.1377,2907.6448,2658.6956,3514.7065,2318.6196,2125.89,1653.0894,1289.7615,1852.9512,3962.3606,1202.7396,2275.1653,1879.5317,4247.6035,21556.742,1942.5708,0,1075.3687,1912.23,1335.8782,1764.6787,1004.56024,2713.2422,1937.68,2196.3413,1967.8829,7659.161,4810.2817,2312.6006,8701.463,2153.261,1887.7233,3482.36,2810.6736,0,4425.402,0,0,0,0,1229.0947,0,0,
208,374.3411611484429,0.42267707,7369.052,33792.902,7038.8843,8002.016,28807.676,4977.9307,33159.195,10068.577,4600.494,4654.979,3850.3252,7146.782,7897.0327,4213.4,5182.513,35543.117,39265.93,7320.42,25102.473,13591.463,6482.107,5464.544,16210.565,7543.3315,78915.984,7746.0522,5768.8623,7570.402,6524.012,16232.0205,14921.155,7951.6436,12463.912,10141.309,4266.249,4508.1465,12056.4375,5752.86,7747.379,6548.497,5287.5137,6576.5264,26334.812,34676.207,5685.264,4600.0806,5500.6895,6374.561,41760.17,8873.694,3478.789,67179.836,5256.4517,3973.146,5142.469,5261.361,5722.463,5578.242,10954.701,
210,664.6189896938448,0.4928833,1075.5741,0,1506.1766,0,1831.1229,0,1485.4312,0,1121.8385,1176.3472,0,1391.456,0,1379.4065,0,0,1139.7356,0,0,0,1508.9917,1389.007,1159.9536,0,0,0,0,0,1115.1666,1065.2988,0,0,0,1273.8237,0,0,0,0,0,1391.3652,0,1223.1996,1364.9622,1349.9409,1582.0205,43578.39,1192.4901,0,0,1142.2074,1172.7672,0,0,0,0,0,0,0,1833.0834,
218,645.4641685550066,0.42503017,1544.2189,2032.3995,4159.3354,8695.489,5385.7954,6315.3843,5612.0596,6941.49,2534.9377,6445.8477,3523.3132,4504.0977,4102.293,2692.9443,2681.6353,3770.045,3301.4038,5707.247,6219.3315,2831.9197,3003.216,4022.843,4111.3965,3393.4202,3456.937,3004.3027,3177.7532,5689.5576,4998.4185,4326.113,6465.709,4108.7144,3667.259,2669.7964,2895.54,1918.5068,12063.303,3333.1362,7092.225,2546.5088,4720.5923,2707.4563,8840.225,3626.3472,8341.928,3795.4226,5205.75,9143.244,4970.3193,4013.4568,2334.7788,4379.6035,2714.0854,3066.215,2155.0977,2723.7063,3052.096,2468.995,2682.2449,
