row ID,row m/z,row retention time,6111_U2_C18POS_35.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6101_U3_C18POS_29.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6108_U2_C18POS_27.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6108_U3_C18POS_28.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6102_U1_C18POS_26.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
7408,528.4095580555244,8.746066,1587.6581,3936.2664,8099.131,2361.5403,1338.6958,2238.616,2553.1233,1929.1451,2723.5505,1619.7339,1361.0656,1222.7421,1236.157,15163.79,11221.094,2619.6755,1332.0804,1360.6333,27635.105,3578.1848,1629.773,2745.8113,2934.162,6225.6396,2785.3933,4957.1074,2043.696,3111.6877,1923.4923,2786.2673,3602.0784,1672.9862,5123.743,2835.8833,5733.728,4515.2593,2630.441,1524.536,1393.6539,2176.5227,4655.928,6973.3755,7066.385,2518.03,2265.1902,6750.65,4919.4663,2751.915,2275.3142,2253.453,9638.083,1807.8628,2647.6938,2140.63,2480.4243,2501.2446,2921.558,2905.8496,2727.9697,3056.1792,2407.6787,4115.1953,
7409,404.29994372191044,8.752879,5912.611,6639.1465,6442.116,6344.8325,6725.276,6697.163,5617.0244,7308.7646,6349.909,5269.241,7917.6694,5415.2383,6863.4,7222.0806,5388.8184,5713.023,5889.569,6579.677,6799.084,7847.5493,6020.2764,7051.4287,6515.9453,6160.308,6340.48,6221.571,6641.4434,6304.312,5740.136,6120.664,5684.8267,5583.5713,7224.149,7938.844,6623.663,6211.8813,6231.115,5283.9834,6160.8804,4713.2734,6761.192,7153.945,7202.213,6358.8345,7129.6133,6730.4414,6362.632,19716.693,7622.7896,6932.879,4979.1924,7087.435,6144.0176,6057.9453,7117.7437,6496.038,5731.7285,6038.324,7645.145,6790.3804,6177.0415,82338.88,
7410,358.3674010715905,8.750638,7714.044,21678.432,8304.164,16143.997,5597.1055,6134.4663,5031.1343,7604.7964,13781.151,5294.8823,5803.2856,6859.3687,25608.031,5188.905,9393.599,12674.19,15363.307,6899.075,15012.0205,75467.08,7696.1924,5945.0835,20195.416,4833.2646,5708.4473,6130.7173,7254.5825,7518.756,24620.627,8335.514,6338.204,8659.524,5482.449,15933.781,5024.8184,3076.8115,9596.544,8579.831,9072.501,29787.824,7605.449,10054.475,5953.083,5079.2856,27397.684,6932.144,13967.973,21613.043,11049.411,7961.933,19666.441,13126.39,6339.1235,8184.0386,5294.3228,5586.506,4542.8047,4419.4272,5388.5605,6009.223,3911.4922,11221.946,
7415,903.3035798127711,8.771601,1793.4128,1790.0989,2111.281,1674.6448,1747.4033,1875.0865,1491.815,1454.0475,1880.3381,1711.9153,1905.4448,1841.8523,2053.0386,2095.382,1547.7781,2108.3823,1727.7003,1826.7285,2162.569,1783.4543,2015.2074,2151.2993,3061.267,2210.997,2293.3428,1736.0278,1813.326,1799.9377,2009.9785,2031.2588,2066.0774,1689.0397,1531.8828,1559.8811,1906.8489,1423.9613,2096.8752,1797.3425,1804.7408,2678.3972,1631.3059,1488.4584,2059.4446,1605.9425,2133.7664,2018.1799,1872.0752,9682.436,1864.3706,1657.5701,1913.1558,2200.6223,1711.6151,1518.0034,0,1685.9358,1345.5128,1290.154,1569.9067,1553.0405,1589.0,28536.662,
7419,452.32099815959197,8.759513,8510.857,7328.491,8279.997,7804.941,7103.566,8043.382,8291.633,7499.5186,9094.631,7563.9204,9566.073,8396.756,8096.3022,9579.548,6437.4253,8089.1953,8228.194,8206.847,9413.173,6393.572,8505.846,8904.574,8899.19,8706.164,9760.437,8627.404,9974.61,8711.374,7201.082,7559.8364,9182.1045,8795.766,7611.5903,6638.8574,7777.5747,6911.092,7092.549,7432.5747,9076.353,7898.0757,6893.3667,6411.226,9046.057,6624.519,9639.249,7421.834,16281.171,38492.434,6855.149,6767.316,7491.4067,8744.871,8183.3247,8326.361,5008.892,5982.1177,6283.591,6305.339,6531.1626,5458.914,7304.2856,111739.02,
7424,247.22656196740684,8.765426,7064.8926,8717.339,8658.501,7621.009,7040.8984,6955.6626,6368.8496,6769.3335,7506.681,8094.272,7878.661,7956.6543,7951.083,7116.2676,6453.719,7206.081,7899.056,8551.773,6155.2617,7574.2397,8549.797,7217.612,7543.6406,7288.3896,9961.293,8065.5166,7067.797,7364.9775,8523.035,8285.602,6866.069,6454.0522,8797.67,7788.1553,7437.406,6349.752,7410.585,6836.894,6336.252,5380.805,8316.296,7664.035,7224.197,7623.537,7828.8364,6526.4062,6506.335,24523.008,7927.866,6692.804,8052.5654,6342.681,7293.386,8969.932,6312.648,5968.877,4683.223,5963.5957,5061.717,6202.2363,6121.0093,61431.168,
7425,484.38300258448754,8.762379,1620.5585,4572.792,9806.322,2772.8372,2795.2937,1720.3958,3055.4028,2754.3342,2421.5874,1945.256,2265.1335,2134.6,1526.6702,15549.926,12006.048,2706.1775,2138.2817,1716.5814,30028.04,3809.5693,1481.5236,2823.0186,2762.3218,7438.891,2868.2488,5097.453,1791.959,3518.6853,2543.3499,1931.6669,3376.1763,2105.8252,6678.74,2691.0442,6921.197,5896.541,2487.0508,2756.0325,1855.6649,1717.2644,6199.4517,7771.0947,10759.038,2075.934,2978.8428,9026.003,5527.807,3514.379,2853.578,3017.5237,8716.766,1554.265,2489.2634,3172.2896,3085.585,3241.8708,2880.2327,2966.8394,2706.8198,3867.6401,3025.9292,4756.9844,
7429,898.3480894485264,8.770085,3169.3987,2284.494,2071.7217,2828.6375,2430.3955,2589.29,2105.819,2810.7202,2397.7427,2886.3433,3056.9155,3212.0159,2422.6055,2761.2546,2440.0942,2680.8372,2253.3794,2228.2524,2360.5637,2376.9646,2985.024,3293.6458,3216.9448,2256.0093,2687.5393,1978.1165,2190.0137,2447.4287,2712.5378,2972.0571,2602.0667,3175.5366,2880.1565,2105.0583,2391.281,2353.722,2259.8054,2542.309,2925.5364,2381.463,2802.7185,2521.0103,2335.1912,2701.1628,3103.633,2360.5745,2828.774,12582.389,2017.6422,2894.0483,2650.4587,3086.5156,2726.602,2469.9465,3931.5393,2940.7095,3070.1082,3317.6577,3983.0415,3941.1067,3040.2952,66889.65,
7437,863.3109475656546,8.773982,1234.2285,1213.2095,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.125,0,0,0,0,0,0,0,1220.1327,1289.1979,0,0,0,0,0,0,0,0,0,1246.1624,0,0,0,0,0,1215.9479,0,1211.4452,0,0,0,0,3502.864,0,0,0,1331.6278,0,0,0,0,1761.021,0,0,0,0,12399.22,
7439,440.3571948447651,8.773673,2349.821,4734.5015,9801.675,3755.494,1816.3938,1831.3972,3800.8757,2581.7776,2005.7412,2606.3582,2176.9456,2378.0603,2351.0327,16378.115,12270.211,3342.125,2109.584,2343.575,35043.934,3690.503,1973.0991,3463.8535,3366.0837,7531.453,3403.1438,5599.923,2746.069,3354.365,3064.0708,2037.7633,3877.496,2889.46,5196.1543,2821.1106,6484.2026,5930.9595,2353.2012,2551.7056,2214.4229,1829.432,5995.227,8876.9795,12322.414,2690.0,3224.2876,13441.254,4777.342,4638.8354,3303.5918,3490.753,10811.124,2864.1917,3509.0562,2626.3953,3339.5962,3460.1843,3626.4648,3336.717,3688.464,4875.8374,3432.4998,12852.54,
7441,291.2527184073526,8.777079,17859.941,18726.373,18909.598,17867.38,18634.154,19975.652,17562.89,18174.793,16994.477,17495.242,16917.963,16883.594,17465.111,21939.447,18162.518,15756.084,15378.032,16924.535,19640.375,16765.555,16141.671,18446.95,17938.016,16877.213,17921.143,18538.068,19488.44,17474.021,17322.59,18319.291,19492.959,18974.033,20616.28,19194.035,18472.6,19430.248,20027.744,20038.316,18650.576,17412.377,20398.836,17523.832,19715.99,17977.008,19365.031,16597.43,20655.13,62803.49,21192.973,20099.143,20308.102,16656.543,16266.409,20205.225,16150.781,14076.264,16655.443,14121.726,14641.356,17625.87,14995.582,166057.56,
7444,335.2785670304424,8.789358,3507.3228,4634.666,4749.1206,4368.605,4260.7344,3464.0913,3745.009,3815.5552,3566.395,3555.1223,3528.3342,3884.7405,3312.0535,5548.12,3556.789,3872.0203,3465.2664,3438.0747,9720.853,4970.894,4647.483,3289.7256,4730.4326,5987.925,4287.533,4618.989,3275.7488,3995.2239,3417.1685,3767.9617,5735.38,3417.7397,3475.7761,3601.689,4227.5015,5338.775,5185.0303,3952.2893,4669.327,5111.6055,4846.5566,4991.8193,7493.657,4631.665,3664.2317,4710.1704,4160.34,18287.861,5188.1616,5349.045,5532.8677,3402.3425,3749.3657,4481.9175,3607.1262,3819.0056,3190.853,3690.766,4526.089,4244.8823,4010.4846,43620.15,
7447,301.25242710229577,8.783174,4209.3906,4780.9604,3222.5234,3434.9368,3286.6565,3187.6367,3182.2783,3899.2842,2417.413,3221.4285,2860.0867,3391.8857,4223.3447,3186.774,3408.6692,3153.2405,2837.6128,3666.2688,4316.792,3765.452,3345.2375,3188.6604,3063.0083,3446.481,2951.5408,3877.4746,2983.6118,4404.784,3715.8035,3620.6926,3715.9807,3095.4133,2879.4614,2993.6372,3312.563,3891.9705,3629.2385,3025.4448,3606.8252,3735.033,3171.129,3538.991,3106.8574,3621.6216,4591.129,4126.7856,3908.1738,11463.838,3293.8882,3244.4045,2761.0793,3366.5286,4013.4727,3343.6777,3139.1284,4015.1,3287.7825,3130.1824,3617.2053,4084.4158,3806.689,29942.627,
7449,203.10660188277038,8.798053,5668.1895,6365.265,7825.403,5688.402,6394.6113,5224.6665,6032.3438,5755.56,8559.408,5384.495,6711.988,6044.797,7609.98,7773.0737,5382.914,6635.082,6507.042,6665.358,5790.5693,8022.713,5897.7007,7300.1494,3762.5725,6912.0425,6091.2354,6884.4297,5513.039,6198.8677,6172.013,6046.327,8439.542,7566.604,5806.4707,7220.4624,5870.195,6150.303,6793.087,5169.1855,4940.191,7030.9487,6672.939,5722.3467,6319.261,6958.0234,7042.011,6396.654,5427.261,17887.932,7774.131,6696.03,5455.4844,7182.7544,5804.9585,5606.361,5912.227,5369.371,5953.1753,6976.572,7277.802,6408.4893,6082.2,57438.81,
7454,355.2237520795079,8.78891,19512.787,20917.91,19707.582,20589.117,22978.027,22513.227,23106.373,23196.318,21982.84,20530.008,23196.158,21976.771,21337.967,22147.844,19707.5,20799.719,19770.861,20461.893,20602.047,23979.367,19910.28,21757.805,23487.441,22090.559,20593.926,22140.828,20181.355,22864.504,24277.463,21885.041,25734.26,21158.014,26443.135,24552.174,20461.713,24752.164,22878.828,23590.896,25307.58,19578.197,24794.242,21569.652,21782.797,23105.076,24114.562,22523.646,23555.432,89015.336,26075.777,26294.611,28658.596,20705.326,22516.145,23801.695,20126.39,19673.53,18651.062,20155.986,19384.51,24483.354,17992.668,254804.23,
7455,326.377696101907,8.792408,20583.258,20791.414,21232.248,20918.281,23758.35,34199.92,23894.855,21679.041,25281.082,20675.896,37010.773,20772.264,22230.639,33463.746,22107.336,23307.26,19971.562,21698.658,24050.592,23493.037,22313.72,24469.965,27225.383,22087.81,42903.926,22032.459,22317.244,21370.701,20756.018,23504.43,23657.074,22443.195,21090.777,21487.473,21006.492,21720.77,25569.426,23627.611,21916.129,59674.516,22833.195,21000.768,29148.203,23520.582,22417.223,32034.846,20376.654,37241.43,22127.4,27909.836,27796.943,25563.56,22905.96,25030.523,28709.904,25644.129,23816.445,20816.398,25399.014,26201.469,22028.424,80088.58,
7456,294.206298395845,8.793393,47573.332,47645.09,49523.055,48411.574,49587.945,45814.027,47763.06,51289.855,45029.367,45756.234,47934.547,48738.125,48250.465,48340.78,45747.63,41562.434,48148.496,48888.15,41491.46,48717.473,49448.715,48264.445,49260.77,46967.883,46827.375,46700.586,45560.766,46564.902,48464.426,47297.76,47631.47,44458.824,49258.59,45977.305,45029.336,47147.316,47058.184,50287.098,47932.734,43183.96,50556.93,47530.773,47320.348,53601.613,47994.55,48559.516,47571.266,138258.95,52729.855,50608.3,51066.56,44509.543,47974.82,50697.523,43102.652,43067.203,38945.566,41149.227,39320.348,40038.88,41386.152,345852.3,
7457,221.11713605401007,8.793659,23768.217,23534.73,25231.604,23002.87,23644.984,24787.762,25268.09,25870.77,23742.707,26850.316,22228.346,26495.578,27650.02,24633.816,24673.115,25517.318,23885.988,25290.488,22088.166,25074.066,24925.701,25251.904,25846.074,24872.768,23763.006,24094.486,24983.441,24140.244,27507.621,24337.479,23340.686,25269.41,23340.766,25448.336,23567.424,23376.725,25821.133,26074.354,24277.623,26377.83,23155.205,21931.148,26943.324,22732.178,23006.68,24628.121,25743.066,69662.72,25153.207,24465.586,24071.785,26610.984,24941.98,27788.016,21991.129,24353.6,21030.006,23681.527,23125.361,22989.701,22601.273,217755.73,
7461,740.2544014786258,8.824911,1317.5853,0,0,0,1246.704,0,0,0,1212.8438,0,0,0,1215.843,0,1314.4897,0,0,0,0,1504.5182,1841.7002,1335.0205,1765.9202,1206.4747,1417.3267,1549.2483,1507.9584,0,1572.3569,1282.0471,0,0,1398.0253,1389.5582,0,0,1464.3257,1375.4313,0,1418.1696,0,1253.8683,0,1341.6993,0,1300.0862,1751.9802,4841.0156,1622.5021,1419.0074,1540.7438,0,0,1342.102,1755.4751,1429.6484,1343.305,0,1724.6852,1595.2521,1415.9897,25137.098,
7462,1172.5480963517225,8.813833,0,0,0,1382.8422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612.5635,0,0,0,0,0,0,1425.125,0,0,0,1409.3484,0,0,10215.078,
7465,433.1776681847807,8.832387,24543.953,27531.012,28130.87,21343.314,19194.229,20053.68,19825.059,22541.762,19781.94,23783.426,21589.29,19649.371,21166.736,22210.557,23788.166,22284.191,25497.604,23525.588,28130.236,18830.176,20172.07,24551.934,27692.285,21684.139,20033.934,17269.713,21135.58,21689.838,21653.06,18395.549,22631.209,24139.404,23510.545,22406.098,23594.123,21440.576,27606.871,26114.584,22362.307,21521.264,25248.572,22712.473,24960.58,19833.053,20009.5,27629.049,33634.78,20547.303,13965.952,24982.291,20168.14,22102.822,24206.32,25390.102,13924.664,14278.095,12799.4375,13226.749,13720.12,13424.559,12713.439,6058.537,
7470,263.23680818594323,8.851656,7275.9634,5795.44,5612.7964,6281.4663,6377.745,5976.497,6234.378,6459.798,5596.9326,4946.1626,5327.745,5062.2812,5775.4805,6594.607,5069.1772,6108.365,6754.8926,4902.317,7033.6,6930.511,5412.054,5322.3022,6830.0527,5234.4067,29888.225,5300.222,5268.912,5302.071,5284.047,5959.1787,5308.786,6322.4434,6659.0215,5277.7227,5495.814,6108.3013,6259.0015,7007.415,5867.295,6480.6426,6964.122,5667.654,5916.189,5980.959,5923.619,7382.141,6490.1006,18490.201,7799.8516,6093.7188,7277.574,5458.405,7115.8555,4904.6895,5435.388,5158.631,5800.4287,4965.264,5504.339,7490.5195,4767.598,65157.91,
7474,281.24727330073677,8.848611,17990.78,18772.148,18220.643,19533.762,19708.701,18456.607,18724.445,20104.576,18289.01,19394.715,17660.562,17962.846,18317.623,18687.371,18818.174,17294.227,20021.627,18617.445,18608.014,20026.879,19301.48,19313.014,21857.025,18249.484,64259.125,18831.896,18401.523,16819.05,20611.34,17422.264,18394.826,19098.857,19019.625,19553.414,16027.629,19842.441,20472.445,18816.773,20212.521,19260.73,19943.217,19589.076,18809.158,18026.492,18164.05,19405.002,20893.037,57718.703,19628.977,20281.773,20592.83,18629.795,18129.73,18485.088,16526.344,15963.115,15862.02,16887.895,18351.56,18566.107,16866.205,184567.53,
7476,413.22887054299053,8.863219,5912.194,5863.105,6630.351,7501.016,7772.2554,7487.627,6824.4775,7924.5225,6933.4897,6787.5703,6774.84,6562.032,6584.502,6410.705,6545.6724,7076.454,6256.9756,6164.764,7982.0625,7818.541,6032.8794,6249.236,8722.599,5376.8076,5670.963,7100.004,6229.917,5774.578,7682.8354,5903.7627,7638.195,7760.006,7341.493,7689.468,6657.684,8567.125,8009.0,8495.393,8131.034,6256.811,6375.919,6134.437,7580.662,7343.539,6436.534,7220.763,7019.9243,23610.875,7857.6113,9229.792,9515.439,5930.7476,6670.2993,6624.052,7158.9873,6089.6836,5420.907,5874.9644,6653.848,7600.829,5048.5703,74112.6,
7478,397.2000198077512,8.878097,8263.416,9710.133,7657.744,6790.123,8174.979,8691.025,6124.7646,7738.0684,6444.0,7202.617,7407.141,6737.497,8339.627,9385.05,8056.383,7168.4556,10041.185,9793.223,8777.462,6711.968,6830.525,7013.284,9102.329,9205.502,7321.6445,6740.329,8594.231,7350.5786,6877.613,7177.2256,8401.71,7514.636,8465.04,5939.6274,7105.157,7038.475,6723.936,6638.8896,7051.169,8086.232,7177.7603,5736.937,8284.269,9518.447,8315.064,8758.622,8439.923,7316.2046,5044.232,8141.3506,6295.8003,7590.017,8481.117,8602.452,4266.5537,3727.0872,3534.6562,3452.2524,4584.189,4005.0994,3445.8762,4093.4263,
7487,163.08413538174648,8.914579,5079.1533,5675.0444,4219.654,4041.3518,3159.0083,2501.185,3060.5273,2629.2817,2318.1047,2659.8408,2533.9507,3075.7375,2194.786,2866.8826,3340.1118,3745.7146,2186.325,2562.6353,9363.042,2662.9783,2516.4287,2374.631,2890.852,4144.3735,2319.6116,3844.856,2509.3333,2510.6301,2390.8108,2415.4395,5371.137,2387.78,2577.6838,2512.8843,2726.6367,2602.0847,2485.6575,2282.0671,2348.5632,2924.386,2798.2764,3992.4329,3060.741,3341.6975,2725.5632,2919.5813,2483.2385,4108.352,2986.294,4767.016,7664.717,2339.894,2782.585,2839.5437,30742.15,33419.98,31399.23,31372.883,31929.812,34571.707,32847.957,25751.465,
7488,365.1356276894198,8.909468,9734.978,14544.112,9491.01,9210.264,6785.081,4776.0547,7828.2915,4412.459,5289.0034,4992.0244,5083.5947,5304.5986,4866.4346,5628.633,11030.366,6780.834,4947.1597,7048.8364,22623.69,5290.308,5125.434,4405.288,5849.383,7286.466,5232.7036,8328.447,5542.9194,4770.674,4558.3906,4443.5054,11683.257,5275.504,5490.226,4590.6943,5711.1733,5571.073,4990.3574,4613.701,4607.8022,4836.3643,6321.8394,10247.705,5219.464,6836.5786,5396.733,5723.71,5405.721,9647.016,5869.144,9611.75,14329.116,4695.125,5998.054,5814.253,49733.316,52341.86,59285.32,56878.57,50585.098,55080.305,57429.75,36780.33,
7489,343.15335523089044,8.918254,5122.3965,6187.441,5001.754,4545.4136,2828.232,2817.811,3989.2354,2969.9434,2760.5413,2644.685,3009.9216,2820.3906,2838.6667,3054.8123,4052.92,3529.6907,2630.638,3287.6606,11418.421,2922.1206,2531.828,2943.5508,3079.5667,4072.9937,2730.0662,3711.141,2742.6204,3694.0947,3128.9312,3330.2578,5620.2354,3307.646,3949.2627,3784.1475,2834.1724,2841.516,3615.5508,3376.4368,2870.7222,3454.7878,2738.2822,4733.9014,2810.904,3916.0002,2777.336,3071.8596,2901.1523,4608.0703,3668.18,4830.806,6804.576,3264.4075,2763.7551,2930.8386,36248.42,36807.785,34905.21,37875.445,36938.89,41520.242,28927.041,27623.283,
7490,105.03347939667356,8.922198,4478.9546,6043.4004,5291.425,5423.2754,3548.932,3954.5637,3901.7637,3828.385,4872.6396,3828.3582,3861.2988,3315.2188,3487.2236,4040.2283,4854.244,4389.5874,3578.1611,3476.1304,10741.101,4059.4827,3464.314,3198.6113,4173.8164,4984.4126,3477.6846,3861.8027,4009.6987,3804.7136,4279.2886,4130.225,5067.738,3422.4302,3782.9,3350.811,3939.903,3526.0447,3304.1362,3962.1438,3139.0798,3601.2844,5551.257,4700.923,4507.5586,4449.6826,3427.935,3587.6006,3718.1816,4132.9956,3246.214,5918.367,7139.2095,3642.1472,4223.8657,3543.9106,36917.664,36931.93,38595.465,35356.84,38777.48,40921.082,41678.72,26716.764,
7493,163.0754137167379,8.905616,48866.97,66282.516,45940.26,44222.547,29682.107,23642.383,31352.172,24344.496,22571.94,24646.627,25082.3,23229.494,23684.984,27675.396,43002.316,30402.883,20122.025,24362.252,109720.25,29139.686,23384.006,23474.59,29430.615,43688.83,20760.016,38754.984,24904.244,24509.617,22561.992,22050.992,58793.93,21910.764,24540.152,25362.1,25186.342,28991.533,23866.621,26474.62,21792.578,22090.15,29323.596,46255.14,28831.639,34766.383,24220.645,25750.334,26067.305,45798.57,30181.943,49873.69,81832.2,24753.184,24699.8,28801.387,533760.94,516718.94,511188.0,519804.22,533451.5,661720.7,516876.53,377769.56,
7507,1069.4234345725438,8.928023,3038.174,2652.3086,2672.317,2784.7737,2411.1943,2757.8137,3403.9263,2087.899,2457.7617,2603.0608,3072.4375,2377.822,3251.7004,2940.1345,2050.28,3403.809,3439.9956,2690.6526,3073.725,2927.2363,2605.3923,2828.3835,3828.976,2959.3875,2707.739,2556.61,3676.4348,3946.6724,3088.5557,3423.5615,2746.0508,2327.745,2096.889,2279.2227,2164.0503,2380.215,2893.2432,2538.436,2718.6865,2764.3308,2364.3782,3392.1902,3160.3877,2207.111,2658.3357,2600.1812,2255.404,19294.502,2443.4043,2805.0261,3139.9622,2846.1362,3213.5403,3167.3877,2369.7441,2119.4702,2747.5056,2043.6921,2371.0894,2316.4856,2228.2854,48589.598,
7508,277.1796586845587,8.917983,25305.453,23605.244,24723.625,20483.113,31525.57,30564.695,26512.174,25086.705,35922.56,28420.836,47493.523,33872.39,27637.447,27824.102,27171.682,32710.885,29948.463,24265.637,25118.908,25666.45,25148.83,35837.992,45609.555,25559.64,27186.562,27809.035,27768.502,31001.496,24477.2,27985.7,48613.586,26540.195,23444.86,29102.176,24280.29,25071.45,28318.697,22914.135,23959.9,28620.148,28330.514,26677.256,28779.764,26522.06,32582.686,30710.23,22713.389,40922.035,52248.57,33358.598,33126.027,24544.88,28747.916,26070.71,29396.195,25366.79,30690.373,26577.88,32938.18,39841.363,29824.326,106698.47,
7511,1029.431539725236,8.918633,0,0,0,0,0,0,1318.5778,1446.5564,0,0,0,1219.1731,1227.0371,0,0,0,0,0,0,0,0,0,0,0,1318.6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.2246,0,0,3583.805,0,0,0,0,0,0,0,0,0,0,0,1225.6954,0,13881.065,
7512,1064.4682945078557,8.925065,5389.859,4561.008,5151.0923,5568.3335,4167.654,4840.3706,4010.3992,4287.438,4131.451,4983.6475,4541.9805,5005.1206,5949.215,4904.0474,4623.5713,4081.7104,4760.495,4266.661,4086.891,4208.776,4597.953,5328.719,5725.7944,4750.445,4762.2637,5326.966,4585.2744,4729.426,4219.285,3532.1355,4489.879,3805.4573,4933.002,4574.1274,3350.654,4984.602,4449.524,4280.216,4021.0935,3944.2546,5775.2314,4782.1333,4855.3975,5197.4272,5549.336,4721.137,5757.138,22032.281,4014.246,4891.055,3996.2776,4924.313,6001.9033,4080.086,5787.4663,5827.0303,5596.519,6118.2534,5845.185,6505.389,5150.4517,109671.19,
7513,400.3039898125211,8.938419,5115.7954,6037.824,6008.502,4872.04,7840.815,6523.1694,5659.2295,7227.084,5230.141,5199.816,7529.5703,5986.7666,4775.233,5611.6064,5583.4634,5029.0205,5193.904,5536.0786,5441.0703,7873.8877,5220.3306,5487.1875,8187.392,7447.6826,5692.894,4889.122,5791.371,6054.349,6258.5522,5131.0225,8355.51,4781.097,6557.255,6025.3516,6216.156,6098.848,8722.03,6688.303,6480.9854,5755.185,7328.31,5638.1533,9221.243,6563.46,7880.2705,7016.4775,7107.7993,23031.705,10294.931,8697.201,9550.751,4518.9707,5359.625,7444.8374,5626.8584,5184.494,4485.4185,4775.0645,5213.9824,5787.0293,4940.782,65626.0,
7520,819.4766260366071,8.9473715,0,0,0,0,0,0,0,1251.5635,1291.0667,1297.3993,0,1372.3097,0,0,0,0,0,1593.7059,1547.9602,0,0,1285.4272,1205.4541,0,1450.3877,0,1242.4669,0,1419.6315,0,0,0,1240.93,1285.9633,1282.9308,1315.4949,0,1492.2429,1295.6503,0,0,1270.1074,1574.4865,0,0,0,0,5067.3335,0,0,1210.0039,1260.0155,0,0,1328.1218,0,755.4789,0,0,0,0,23868.164,
7523,421.23153921491866,8.946308,11902.353,13626.871,12973.54,14074.14,13241.391,14992.886,15189.902,19330.494,16111.309,11296.778,13246.961,15663.172,12202.871,13523.715,17704.344,11711.294,14312.313,12160.695,14530.249,17724.045,12973.584,19854.215,16019.429,11790.325,13978.241,12216.054,13992.87,18313.611,15866.161,11687.411,14287.062,18833.725,15172.47,15971.622,14973.001,14325.682,15008.902,14821.009,16245.633,14844.911,13481.18,14364.194,19050.814,13221.101,15172.77,18612.445,14194.881,66456.87,14529.39,14953.202,19205.139,12478.816,15842.499,18654.639,10034.203,9666.791,12250.497,10868.045,7661.321,13117.178,11121.361,152675.92,
7524,399.25060985887325,8.94631,187952.42,200572.62,193194.02,196691.47,230560.52,241734.69,186460.12,285732.66,212454.92,208550.52,229440.14,222273.25,188837.02,195381.6,249679.1,190085.47,202191.72,191810.8,207838.73,282421.03,189511.39,311452.4,270114.44,195374.53,238928.03,188228.0,194067.92,261133.4,252388.97,190169.08,219812.89,258234.77,241234.55,244222.9,214079.52,208586.83,237041.89,232323.3,227435.17,214086.6,237766.92,208873.67,280896.66,217485.06,249165.2,289101.7,233692.8,1012057.0,264401.0,261542.33,286348.62,193753.39,245993.33,284818.28,226757.72,193073.64,194463.6,197192.62,194405.34,249659.73,189637.64,3209579.8,
