row ID,row m/z,row retention time,6110_U4_C18POS_start-10.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
8086,600.4665973732837,9.804808,15848.511,13653.903,7570.6465,18836.85,5981.5923,10816.493,9696.525,4469.1216,6050.006,4459.074,17122.475,6119.1953,4616.3267,8095.6377,5806.457,7195.5874,5998.4146,4630.894,6453.7344,11058.998,9090.414,8325.981,10141.352,4650.989,9214.894,9745.678,12601.007,9914.992,6147.5396,9781.273,6912.6597,9594.976,7883.8555,5091.5396,6917.334,10010.494,5553.1006,7005.2256,5109.019,5802.827,5785.822,22950.783,5753.68,5824.051,8211.629,5534.185,9375.881,5826.5415,6738.4014,8117.5903,15255.526,12139.549,11013.097,8833.461,10344.268,9424.708,12290.004,13551.941,13485.5205,
8088,411.2089284658058,9.833255,63914.63,62814.992,64713.367,62711.81,64863.875,66770.55,64638.125,62422.67,65692.46,61257.84,63645.91,62977.758,64424.64,67971.086,63803.96,63006.3,62783.367,67169.64,67008.734,64729.805,60925.94,64604.867,61032.668,64868.4,63015.617,66970.71,64795.348,62370.7,63321.566,63797.68,60183.414,59804.81,68038.19,63054.85,60623.547,61442.445,64157.3,67467.98,64306.83,62635.266,61633.426,61766.613,66211.22,63874.832,69480.38,59695.305,60145.883,64471.344,67438.664,59071.223,62440.613,59567.777,58137.234,55136.06,57475.977,57302.99,56354.277,54989.5,162271.06,
8089,431.2554517218875,9.828825,26232.32,27199.361,26581.455,27010.008,28049.078,27136.17,29338.871,27186.857,29482.426,26843.414,27871.092,27300.258,27067.014,29469.387,26136.605,28969.361,27907.383,26711.875,29498.889,29737.59,27097.258,26527.63,26573.273,28074.008,27681.86,27493.582,26536.29,26600.133,28063.719,27385.756,27315.586,27950.604,28746.736,30542.654,25875.264,27169.18,26933.016,27071.82,26819.332,26502.93,27303.756,26663.893,27177.273,27912.22,28398.682,28636.043,30745.76,28277.72,27582.006,28855.246,26776.68,26141.889,26378.266,26050.432,26296.643,25951.904,26517.322,25891.486,64635.63,
8097,409.21174503130055,9.826755,187119.97,194389.06,188614.17,193801.77,186406.52,191648.47,193417.89,195714.95,195934.12,188944.42,192764.94,188341.33,194778.8,194824.0,191967.3,193340.42,189012.22,190666.27,187525.89,185421.45,186269.25,190471.7,191416.5,189323.88,190697.53,194483.16,194834.22,191033.84,190328.25,194634.89,190975.6,186430.19,192139.38,195661.33,186776.12,193741.1,187540.23,195333.5,195721.33,185947.2,187073.83,189825.86,197458.95,196509.38,193244.06,186412.67,194125.08,190766.14,186236.52,185501.02,183128.42,179260.52,175830.89,172813.0,175152.92,175820.72,176934.11,160283.14,457460.78,
8098,1295.4496379902612,9.830616,2426.3274,2550.9753,3214.8682,2736.9663,3133.7378,2672.5208,2492.7754,2948.2336,3200.6301,2996.062,4144.994,2364.7456,3398.267,3284.0,2806.992,3137.688,3543.7817,3131.1235,3350.781,2549.6206,2724.9568,3010.3682,2567.7788,3103.2996,2606.3235,2573.2334,3145.8643,3375.8967,2623.0352,2882.0745,2475.593,2425.8381,2485.3848,2950.5664,3082.0195,2627.0913,2531.3418,2780.3064,2500.6807,3174.7424,2734.704,2287.016,2537.1077,2425.616,3334.1084,3019.4084,3161.513,3590.479,2797.9595,3012.482,2405.4026,3098.8682,3126.6443,2665.1177,3006.3247,2872.44,2773.0974,3190.3354,37784.004,
8103,1252.4186261450484,9.823939,0,0,0,0,0,0,0,1378.9121,0,0,0,0,1663.5455,0,1465.7202,0,0,0,0,0,0,0,0,0,0,0,0,1274.1024,0,0,0,0,0,0,0,0,0,0,1368.4321,0,0,0,0,0,0,0,0,0,0,0,1229.4857,0,0,0,0,0,1283.5985,0,16537.389,
8104,1255.4584262578094,9.83503,0,0,0,0,0,0,0,0,0,0,1266.3612,0,0,0,0,0,0,0,0,0,0,0,0,1268.7161,0,0,0,0,1294.658,1223.6736,0,0,0,1248.7189,0,0,0,1313.1608,0,0,0,0,0,1477.258,1222.8398,0,0,0,0,0,0,0,1334.1624,0,0,0,0,1499.787,18530.982,
8106,406.2940746304474,9.823741,20732.896,18966.918,21536.652,21627.752,20284.262,19930.941,21085.824,19431.762,19827.348,19568.27,21519.334,20248.656,19815.836,20629.766,21175.15,19364.062,21291.314,21648.955,20846.295,20996.643,20415.293,20085.232,21646.158,20653.945,20457.941,19730.535,19431.74,19777.861,19273.826,18920.332,20430.002,19843.984,21123.97,21446.436,19821.473,20052.54,21616.865,21695.098,20739.4,20610.48,20008.238,21288.898,19482.559,21372.492,22020.326,20621.309,20822.688,19545.906,21664.58,20794.932,21534.543,19182.848,19185.504,19870.13,20563.455,20338.215,19551.143,20096.545,62265.984,
8109,427.182936186799,9.819786,14666.03,14797.027,13312.332,13344.551,12896.439,12772.624,14344.009,13058.886,13936.497,13461.666,13970.981,13323.597,12451.678,13524.95,13367.072,13681.041,14564.703,14028.996,14224.878,14289.895,12704.498,12873.704,14492.526,13189.698,14054.466,14623.964,14635.214,14901.153,15828.243,12975.842,13633.095,15023.315,15645.372,13117.009,13127.963,14000.197,13324.521,14139.048,15205.801,12853.646,12210.792,13849.021,13863.692,12730.491,14271.77,14227.703,14664.343,13930.34,13020.445,11125.231,12264.965,12690.012,12449.703,13108.954,14684.45,12556.282,13016.077,12742.212,25196.818,
8113,431.2732902718433,9.834667,6588.4385,6241.632,5807.67,6508.741,6809.13,6894.941,6545.643,6519.272,7484.08,5568.0874,7029.233,6279.675,5913.1875,6998.0806,6672.1206,6351.284,6758.644,6441.327,6196.043,5740.3374,5908.54,7739.4263,6657.8506,6409.6274,6522.06,6571.7026,6538.313,7341.589,6863.522,6217.5317,5983.03,6968.8286,6295.2007,6228.516,7342.4204,5833.5723,6668.125,5695.838,6261.0156,5719.004,7216.037,5739.6353,7885.4424,6308.038,6596.381,5948.1646,5551.2485,6416.6045,7336.8794,7047.459,6611.962,7044.4395,6290.8936,5189.594,5846.7505,6128.587,7233.8057,7398.7583,12297.012,
8114,556.440350168607,9.828824,17660.535,18742.432,7359.4424,20185.63,9095.736,11902.321,12262.675,6804.051,8740.855,5662.4717,18954.215,7791.632,5554.9595,10418.991,6598.2666,8517.929,7442.937,6626.932,9421.115,11450.198,10313.453,10560.397,12460.732,7106.667,11640.082,12487.438,16841.19,8952.445,7594.7236,13594.783,9800.8125,12156.037,7247.953,7419.644,6929.123,12799.252,9019.456,9998.456,7252.263,6913.658,7751.5796,24185.227,8385.968,6039.9824,10478.236,7688.386,8245.67,8313.988,5565.624,11609.296,18173.754,14442.172,16356.631,14127.419,13484.968,12494.374,14300.52,16246.1,19542.545,
8115,453.23784395593617,9.829579,26617.535,28519.027,25876.76,28096.174,27701.0,30595.867,26847.186,28353.32,28898.05,27895.068,27015.258,27525.684,29204.797,28377.814,29713.777,29115.889,28320.49,25901.91,30137.271,27309.547,28079.617,27235.637,27161.725,26719.23,26181.05,29101.312,28512.908,27769.543,28562.814,28871.43,25479.523,26352.05,27600.412,29830.826,25905.162,27130.164,25784.896,29558.654,28153.402,26362.906,27060.502,26922.861,29656.945,27988.01,26832.602,26362.854,28770.889,28500.783,28157.672,26617.008,25289.832,28612.014,27794.967,25577.428,26366.209,24416.873,27317.715,23072.19,110859.28,
8119,497.26515167404705,9.839095,6454.1304,7572.0293,6148.125,6731.7046,7189.4307,7669.091,5922.064,6868.638,7832.978,7150.3774,7417.6587,5935.3477,6775.044,6903.4604,6481.87,6995.1426,6063.0127,6691.973,6251.4585,5849.4863,6628.725,7293.909,8063.9917,6326.7617,6761.969,6725.374,6058.9463,6191.3438,6442.582,6518.66,5813.115,6076.7505,7506.4844,7552.4863,6468.908,6711.4434,6203.525,7069.0483,7394.4673,6124.6714,6338.0576,6333.3315,6396.2925,6602.8237,8015.245,7270.9136,6308.5483,7062.48,6753.7383,6822.116,6109.7793,7097.1743,6202.087,6309.574,7001.159,6443.619,7674.946,5751.8804,31625.117,
8120,614.5217686151922,9.836739,3779.5796,3916.6565,3491.3494,4044.2798,2981.455,4236.412,4702.9404,4157.4746,4961.9263,3886.4443,4542.2812,5475.0835,3848.006,4005.101,4314.461,3897.836,3714.6272,3917.3215,3862.5327,3607.1504,3760.0327,4695.987,4355.3784,4439.875,3997.2805,3801.5789,3724.3557,4157.41,3644.9006,3956.0798,3953.9666,3815.308,3972.0757,4877.5806,3999.4448,4504.778,3546.2056,5147.3013,4037.186,4091.8628,4419.924,4566.52,4477.665,4032.2249,4595.8413,4648.9385,3774.3691,5127.9956,3728.4321,3509.9224,3993.5186,3298.1482,3542.668,3409.3762,4911.54,3418.93,3522.36,4693.0835,27942.688,
8121,455.23419869336897,9.835231,11719.444,12620.32,10633.831,10652.708,11257.398,13125.43,11677.271,11935.724,11632.037,12224.05,11269.091,10713.028,11936.086,11154.326,11392.035,11612.083,11509.641,11053.643,11775.901,10103.176,11659.0625,12000.676,11962.703,10936.06,12373.195,13758.467,11857.8955,11768.272,12080.077,11377.542,11336.916,10784.025,10718.409,12864.226,10798.397,11721.899,10721.508,11984.418,10977.587,11075.521,10979.956,10883.445,11764.223,11399.542,11490.72,10718.059,11383.097,12143.178,11603.514,11279.942,11131.606,11273.735,11052.741,9469.8,10972.721,10953.971,10314.485,10790.376,37088.625,
8122,592.5401046795131,9.83683,11518.281,9525.136,9698.802,8858.52,9683.774,11345.881,10891.223,9127.438,9439.035,9823.586,11546.736,10754.534,11055.052,9629.254,8439.041,10136.244,11394.677,11946.861,9570.238,13967.873,10802.7295,9305.935,11319.057,11464.54,8276.1,9365.145,9254.862,11829.039,9994.07,9354.023,8979.339,10187.011,9870.465,10003.814,9554.724,10590.926,10479.27,11304.05,10013.992,9711.247,8754.465,10040.529,10205.32,11685.302,9031.84,10187.453,10295.413,10186.696,9297.068,8446.96,11497.163,9867.13,10099.356,12100.342,9370.376,11187.228,11000.415,12063.378,289583.78,
8124,1290.4943629526438,9.830899,3650.5435,4816.524,4824.377,4116.0117,4692.685,4220.5337,5414.239,5255.4297,3874.4407,4497.487,6170.6895,4403.1655,4015.4282,4425.68,4560.612,5505.4814,4356.0435,6860.7153,5007.224,4102.637,4838.3457,4661.141,4345.8647,4234.4385,4164.365,4371.704,4171.5547,4391.9536,4751.7886,4386.457,5350.8726,4249.173,4766.1855,4818.856,4660.382,5095.8154,4824.788,4967.28,4059.0195,5005.2837,4745.5303,4365.475,4612.454,5238.647,4877.45,4808.455,4602.0415,4329.8687,3926.0251,5293.2188,4293.338,5137.759,4884.8354,6015.024,4598.063,5005.3193,5468.021,5150.0,111947.945,
8129,547.2948933276065,9.846911,9390.365,14474.945,16975.879,14707.084,12380.836,13125.131,15997.589,12386.221,12218.781,12391.849,14976.931,12727.555,14098.463,13180.821,12301.126,13331.1875,13305.001,15191.391,13612.291,8076.5464,13090.681,14021.062,13373.479,13791.109,14491.878,12662.822,7783.48,11735.39,15051.019,17904.69,15841.379,15901.153,13117.013,11873.893,15206.556,12637.845,8754.548,11966.691,12705.8545,13336.672,14059.569,13189.986,14537.28,15016.701,15187.712,12362.979,13061.392,13746.971,6391.7554,14160.953,14022.083,6575.8813,7885.8403,8111.391,7703.1797,7140.16,5969.2373,7158.919,6285.66,
8131,567.274634887319,9.848514,8243.509,13370.817,15804.685,13398.116,11584.161,15327.995,15501.69,13374.8125,12012.225,12320.873,16261.687,14279.98,10922.009,13526.852,10097.412,14260.206,11574.176,13721.114,9673.937,8048.497,14290.119,14222.278,11799.589,14497.676,15059.627,13502.596,6360.102,11870.372,15277.678,14856.162,14613.116,14679.069,13050.971,11480.979,13408.23,12202.297,11816.368,10517.068,12367.604,12642.485,13064.536,12620.834,16165.72,10822.953,13817.952,9639.004,12966.771,13333.354,5592.844,12560.27,12985.247,6794.187,5487.8203,6687.308,7670.992,6322.5557,6389.0044,5294.899,4662.127,
8132,545.2925190538774,9.848042,65580.62,104604.695,126218.85,95349.766,111486.53,109912.24,117515.95,94653.83,82526.984,93270.94,129082.24,108832.17,99378.01,99724.766,101316.87,97691.48,114861.15,115779.15,96614.79,68223.125,92901.234,119048.23,118234.23,114434.766,121995.57,109673.78,46631.492,88554.78,119409.55,143458.44,120947.086,147920.36,116476.484,98421.74,123111.55,116527.9,108962.48,88595.36,108464.48,110670.57,114163.89,111342.07,103424.02,92871.27,127452.83,104694.336,111494.234,96534.96,41484.92,110099.7,106882.35,49241.723,48395.777,55594.355,62299.332,56195.223,49309.52,44783.703,40739.21,
8135,590.350124481679,9.849075,22902.025,31894.855,35735.88,26137.531,34717.277,31341.865,28831.998,25953.705,22684.414,27707.066,30784.332,33571.887,31457.1,23330.062,25085.006,33635.336,35138.773,28031.936,24566.96,18627.906,28338.64,33117.21,31735.846,26265.787,39181.16,31475.117,14979.489,26759.934,34724.8,39076.54,35518.98,45037.133,28128.178,24957.762,34971.984,32373.594,28287.307,23687.795,27788.996,32769.105,29522.393,31588.623,30610.254,24396.248,27030.68,29942.822,28595.951,28603.285,15388.923,41664.816,36277.918,17029.725,18228.541,19033.588,16069.024,16639.22,17680.54,16063.925,10075.785,
8136,562.3188994499566,9.849642,10587.114,15413.853,17728.914,12891.121,13301.445,14529.518,14074.006,13690.743,12017.6455,13263.778,15539.816,14312.399,14449.9795,13017.053,12759.531,12051.677,15635.166,16806.836,12142.148,8836.482,13203.923,14468.1455,13777.309,14428.803,15115.835,14278.201,7583.4526,12605.134,14787.902,17590.773,16496.033,19620.682,14856.461,12476.891,14436.237,14461.708,13645.562,12883.856,12850.521,14740.116,14066.835,13760.055,13809.962,13577.79,17336.66,13033.758,14342.167,12792.597,6326.358,13702.975,12568.682,7524.203,7526.901,8594.339,7628.72,8848.512,7350.848,7243.6055,5525.538,
8141,512.414321620192,9.852656,20969.0,17269.166,12060.407,23796.15,9440.201,13830.978,13943.061,6996.617,8969.902,6870.0083,20399.756,10507.484,6994.6035,11875.733,8214.808,11372.701,9277.156,7331.413,11682.608,13631.41,12709.83,12235.533,12587.723,8587.473,13022.701,13158.394,18297.281,11579.857,9063.338,14896.838,9899.72,12970.734,10038.89,9549.676,9412.118,15623.771,9767.078,11587.582,9199.994,9924.157,9157.564,25715.234,9660.726,9093.059,12085.609,9734.99,11863.628,9028.408,7310.4575,14183.595,21844.838,16733.031,15768.455,14330.772,15668.88,17096.52,16892.885,21337.336,32410.037,
8142,1456.6146423021064,9.862734,2275.4558,2359.0007,2841.2078,2368.8286,2043.2446,1824.0903,1901.8994,2053.8928,2746.8936,1964.1779,2584.2761,1743.66,1998.0338,2806.559,1828.4908,1798.6376,1965.7977,2023.3438,1958.6927,2011.6779,1905.2161,2261.2908,1889.0369,2226.5723,2470.4812,2242.5818,2009.3121,2343.9038,1927.2677,2191.0088,2271.5957,2445.5786,2419.5298,2542.6638,1949.9751,2025.8824,2312.5552,2110.8174,2145.3608,1686.1884,2147.1106,2005.0748,2655.9094,1990.0142,2259.2898,2297.8801,2110.0693,2603.9363,2247.9844,2301.5723,2360.0442,2056.7715,2407.2505,2346.627,2327.2644,1959.5005,1941.1084,2592.6436,41055.72,
8144,485.2892862185072,9.856801,43086.734,45368.37,81466.7,46552.008,66346.086,80866.195,72335.125,49343.582,41682.527,51693.15,86780.42,61551.992,48071.72,61953.855,48695.934,56383.645,71821.16,61216.902,39675.074,29684.752,43216.57,50526.484,76218.12,72703.43,105542.01,55629.35,29190.406,42107.7,71118.53,92065.08,66462.36,89213.984,56991.223,42247.566,76396.31,66858.99,46574.55,41802.797,73109.375,67550.03,64973.51,60578.055,80116.85,48195.26,84094.56,47386.777,73052.445,64317.805,20441.498,85712.9,66609.93,39470.36,36430.76,41833.805,41939.68,43405.734,39997.01,35529.39,40432.695,
8147,530.3470093125866,9.857932,15291.741,16791.285,22419.236,12836.771,18814.367,20527.803,18465.156,14555.801,14398.536,14968.417,20624.756,17949.62,17153.902,16192.654,15041.072,16447.041,21801.432,14599.688,12832.714,9876.553,13166.749,13794.654,20463.008,16770.088,29572.78,15259.295,8876.97,11975.872,18720.988,22967.596,17250.125,25626.945,16291.901,14229.209,23196.883,18739.09,16269.772,9869.941,18363.982,20648.828,17229.82,17056.918,21800.494,13076.192,19578.557,13768.5625,17351.098,18313.225,8310.62,27121.09,24972.05,11918.634,11090.846,14625.543,11769.847,14083.208,10825.912,11545.777,10104.905,
8150,217.06258897120387,9.857366,19584.87,18117.447,17787.129,17356.81,15900.502,19649.555,17764.33,17012.367,18165.535,18887.1,18364.334,16553.64,18712.268,16661.363,18690.432,19106.729,16196.106,16813.828,18469.994,16409.32,17910.83,19098.693,17130.08,18028.193,19453.693,19238.785,17132.676,17436.254,17629.635,17213.83,17023.1,15269.335,17544.164,17165.543,17635.182,18073.182,16842.65,18764.19,17553.857,16547.166,18222.69,17369.334,16872.115,17947.918,18110.797,16577.52,17207.906,16649.475,18186.307,16980.312,18526.281,18437.904,17785.0,16843.93,17109.66,16473.514,16769.266,17807.072,50106.848,
8151,384.31102659475056,9.885719,14999.465,14934.834,15448.726,14373.852,14287.679,14592.325,14567.562,13742.187,14085.352,14314.479,16621.807,15621.188,14457.039,14359.084,13257.968,13993.521,16370.608,14237.785,15700.393,14834.313,15557.852,14722.204,14125.306,14360.291,14056.242,15605.056,13895.237,14800.28,13789.241,15747.568,14874.463,13603.66,14295.764,17056.135,13967.899,15733.178,15906.437,15612.889,14187.491,14432.266,14169.779,13999.055,13901.024,14694.414,17652.469,14831.149,14848.144,13226.616,15163.001,15778.353,17545.695,14553.777,14445.355,13211.554,15330.256,14367.012,15673.28,16810.219,38438.09,
8159,408.170042850448,9.878749,2572.6863,2897.8525,2172.39,2936.6865,2723.5542,2784.2217,2820.4695,2802.3418,2264.7495,2705.5261,2965.3022,2487.2341,3092.0,2832.0598,2396.8242,3069.553,2583.5364,2717.2622,2639.293,2749.5479,2459.7256,3075.0247,2620.9072,2664.7747,2134.4521,2605.2087,2264.6748,3452.381,3310.1248,2934.4473,2143.2927,2720.3442,2261.4858,2513.2642,2762.0366,2418.4873,2334.1406,3106.0493,2226.598,2726.2593,2667.4438,2779.0398,2515.4,2601.5671,2376.3577,2389.6584,2188.0,2772.4277,2325.5242,2304.2644,2339.3345,3133.571,3194.377,2676.877,2372.2434,2829.773,2696.313,2570.0894,22711.328,
8160,365.1854024160047,9.868572,22507.406,24084.822,24657.45,23735.828,25583.926,22621.336,24554.982,23121.822,23317.654,23033.768,24616.951,24493.934,24752.154,21969.537,25609.111,23339.71,22561.316,24762.646,24323.838,23369.96,24372.713,24282.207,22899.44,22006.535,24197.73,24969.883,22908.38,23478.9,25747.717,24697.98,22879.676,22920.05,24246.834,23427.97,24097.94,22293.967,24243.67,23266.736,22790.234,23308.688,23837.88,22894.959,23859.918,24650.127,25770.39,23956.27,24482.684,24983.984,25129.236,26315.314,23793.62,23760.248,23882.434,21552.229,23546.46,22040.408,22629.23,22327.406,54013.867,
8161,1418.541630631872,9.871202,1411.3911,1443.5153,1453.1573,1362.1305,0,1432.8899,1779.2008,1305.1116,1323.7601,1377.1538,1630.3389,0,1233.1245,1324.2993,1253.4506,1419.9344,0,1502.8138,1403.3491,0,1746.6873,1418.5786,0,1496.0999,1645.6117,0,0,0,1334.4718,0,0,1323.6517,0,1319.8966,1253.3488,1508.0918,1219.1224,1299.6675,0,0,1528.0398,0,0,1262.2925,1467.1565,1304.898,1282.2686,1451.0745,1215.0879,0,0,1441.2428,0,0,1488.2002,1415.1565,1370.898,1224.5387,24221.188,
8162,1461.5696583810716,9.863478,0,1260.6125,0,0,0,0,1651.9181,1205.0125,0,1209.1265,1315.167,0,0,1282.2975,0,0,0,1250.3546,0,0,1219.2206,0,0,1472.154,0,1594.1266,0,0,0,1246.7892,1294.1553,1365.1792,1423.2499,1409.8265,0,1299.9816,0,1389.3441,0,0,1516.327,0,0,0,1468.4498,0,1546.6089,0,0,0,0,1260.8495,1232.6471,1364.9414,1318.1573,1508.2009,1298.5236,0,13636.633,
8163,468.3885403006471,9.873189,25120.43,19972.951,10454.153,20600.035,13444.302,14399.864,14053.165,8907.5625,10343.341,9249.271,25530.717,9763.7,8803.966,12452.001,11336.177,14104.103,12213.024,11198.734,12767.155,17370.404,14030.915,13457.045,15234.607,9535.0,13305.868,12761.074,17083.258,12767.506,10167.527,16626.816,10497.234,15279.454,13422.345,10604.901,11289.299,21044.078,10322.263,15399.848,9322.908,11419.203,11512.279,21761.94,10775.603,11528.6875,13822.458,11790.441,12397.451,12551.066,11743.021,12823.444,16874.45,18486.402,16831.053,16302.109,20110.312,18286.729,19871.094,22816.992,44223.99,
8173,199.16914393070607,9.894947,9242.899,10757.285,8796.906,10405.536,8399.911,8950.206,10706.567,9600.495,12469.473,10575.695,10246.699,9662.026,10232.733,9026.0,10903.828,10648.473,10078.519,8618.719,10233.507,9681.322,9795.431,9453.441,10402.222,10276.273,9125.465,8952.156,9338.552,12228.333,10972.479,10441.132,9447.727,8339.844,9592.34,10224.634,10104.912,9608.919,8617.153,11014.734,8535.051,9564.086,10666.962,8731.561,8601.84,9203.505,9829.471,10312.046,10980.992,9986.641,8197.13,11724.173,10387.99,9759.913,11694.126,13128.298,10110.255,11942.837,14284.098,12727.138,59390.97,
8177,1423.4969935759766,9.88895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9733.856,
8178,424.3622384551354,9.894005,23964.26,20480.473,15687.8955,22232.596,13395.194,16932.684,18386.465,14430.759,14123.599,13464.2295,28093.326,15033.041,13754.267,14450.629,14762.558,13664.754,14132.16,14289.77,14852.457,17172.64,17252.64,15702.044,17341.791,12715.969,15117.822,16476.307,20970.111,13761.226,15173.06,18558.355,15571.016,15882.223,14659.604,14945.493,14438.554,23610.193,16985.71,17142.432,15285.64,14653.883,13213.1875,21627.746,14890.685,13617.694,14584.375,14578.845,14341.895,14879.342,14799.746,17539.953,22373.953,20177.945,21277.195,21477.008,22575.504,22310.865,20808.986,29035.66,55955.52,
8189,319.283966955937,9.906251,32524.19,35148.3,35912.36,37848.72,32183.172,33098.008,36297.363,32602.283,33404.117,34573.668,38942.37,31269.93,35770.316,33761.836,35024.812,34356.477,34899.496,32783.99,34710.66,35227.855,31897.938,33946.06,36184.863,31909.162,36522.742,33333.445,37587.39,31702.463,32337.531,36025.65,35930.566,32263.473,37815.36,36699.957,35271.12,35165.117,33845.914,38396.977,36050.42,34375.785,32690.818,32970.348,34052.28,34766.504,36206.77,32604.791,34140.305,37329.027,36795.473,33181.426,34902.637,35532.35,35950.547,39337.824,36842.96,40023.824,34020.312,39313.94,218830.48,
8192,1132.400537638148,9.910208,4569.934,3235.5156,3670.817,5114.2437,3795.716,3477.0867,3855.729,3049.3557,2664.0083,2935.472,3754.0024,3856.3027,3831.7986,4066.7214,3868.3943,3914.1956,4345.3364,3245.2925,3919.7031,3241.2366,3482.6465,3387.2134,3671.2656,4084.6218,3889.2441,4108.0894,2780.7249,3602.1672,4108.277,3587.1821,3493.639,3816.4211,3050.777,3730.2615,4189.4663,3531.6484,3662.3308,3569.801,3620.5237,3491.2563,3878.1746,4622.317,3931.235,3792.1072,3530.6948,3916.0894,4046.1838,3693.3682,3193.6848,3180.6396,3250.4497,3260.8137,3318.4897,4736.681,3736.877,3808.7249,3443.2002,4432.808,85293.66,
8193,1137.3559228273684,9.912467,2334.1274,2861.9946,2702.796,3232.0085,2974.3926,3381.7703,2718.4202,3198.1467,2770.8645,3258.7224,3885.7622,2812.4766,3017.248,2236.1372,2849.2034,2638.365,3005.4534,2974.9707,3240.4597,2941.9258,3506.867,3265.5786,2811.208,2658.8435,2447.9568,2948.148,2438.24,2968.3809,2507.202,2597.9944,2579.3027,3211.9727,2867.03,3930.9932,2931.5315,2621.0352,3729.6177,2885.9905,2715.7532,2897.1484,3403.0867,2865.0063,2646.1323,2725.1606,3325.5825,3174.3767,2971.109,3141.7598,3086.0095,2638.244,3217.9253,2223.9983,3066.0322,2865.416,2960.6292,3394.9534,2855.7615,2877.2288,41543.895,
8195,275.25780300187745,9.908134,11247.511,10778.312,9915.771,10642.187,9561.99,10674.472,10357.89,9480.733,10854.324,9250.224,12069.936,10652.057,10783.345,9381.798,10797.479,9941.212,10919.201,10220.26,11472.877,10314.687,8955.711,9796.347,9713.453,10349.899,9565.364,9811.537,10809.519,9745.793,9605.915,10080.102,9798.597,9133.311,9801.65,8929.25,9346.886,9842.32,10511.318,9591.32,8607.426,9690.985,10990.56,12663.735,11740.328,9565.345,9085.047,8951.41,8859.808,9548.571,12153.104,10850.024,10931.232,10057.278,11325.01,10870.51,10059.679,13097.994,11882.5625,11740.078,60030.67,
8198,363.31014606212335,9.908888,23189.89,24044.436,21556.074,22736.236,19129.338,20889.55,22563.938,19704.262,17696.688,20206.01,31092.906,21200.334,20633.465,19744.473,19349.58,20724.492,20283.11,19486.299,20294.518,19643.736,22215.926,21314.758,21853.406,20323.215,19937.564,19239.045,22172.871,21813.697,19746.705,20523.018,20600.627,20794.082,22708.867,22232.207,19066.62,24829.947,22414.088,22217.643,20326.363,20731.89,21449.99,24114.484,18713.857,18695.908,20373.674,20387.604,21645.154,20080.74,18958.562,20066.486,21571.215,22315.266,21767.574,26394.445,22645.81,23571.184,23870.387,22928.52,88843.28,
