row ID,row m/z,row retention time,PB2tryagain_C18POS_5.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,
7451,336.3103529266138,9.906392,21511.549,19132.455,20248.385,20755.662,18609.262,20310.598,19582.705,20725.76,18032.93,20930.537,10908.59,18651.225,18130.38,22737.244,22145.533,18112.154,19464.07,20580.855,19661.762,19011.385,19898.512,18519.531,20052.082,19917.633,20088.393,19687.62,19268.748,20046.33,11315.86,22240.072,19711.643,15127.471,21472.926,21485.113,18520.258,18296.072,18743.709,19209.111,17466.623,18812.809,22004.79,9964.397,15074.835,18802.396,19718.648,20356.928,21401.113,19357.518,20418.254,20964.111,20254.867,22275.219,22180.451,19763.428,18839.225,20263.467,22081.498,24027.34,21510.727,
7452,363.3101028671757,9.908935,20066.486,19937.564,19744.473,22736.236,21200.334,22215.926,20889.55,19129.338,21556.074,19486.299,20600.627,19746.705,20633.465,31092.906,24114.484,17696.688,19349.58,22708.867,20206.01,21314.758,22172.871,19643.736,24044.436,20724.492,22232.207,20080.74,22563.938,18695.908,20731.89,21853.406,19239.045,20283.11,22217.643,22414.088,21449.99,24829.947,20523.018,19704.262,21813.697,20387.604,23189.89,18713.857,20373.674,20326.363,19066.62,20794.082,20323.215,21645.154,21571.215,26394.445,18958.562,22315.266,23571.184,20294.518,21767.574,23870.387,22928.52,22645.81,20819.615,
7455,336.3252250102771,9.916375,11844.216,15181.821,22248.49,15262.45,25828.393,12512.02,16751.008,26118.094,24727.824,19844.951,85862.71,87593.836,17499.78,13562.478,22975.033,11790.253,45724.273,14570.677,10425.8,71490.35,10011.055,36874.168,11976.482,24756.822,27924.404,26825.986,96918.67,44939.965,80429.31,23725.422,45889.332,39142.418,14968.301,8007.695,32703.219,78927.43,14108.861,150830.8,39612.293,85673.18,10015.568,120000.13,62944.26,49057.977,16315.266,50716.703,15261.315,33649.707,17924.123,24255.047,11315.756,23393.174,23109.74,37121.957,22158.986,24622.127,21987.86,22497.125,21948.518,
7464,300.2893293615677,9.973266,9868.733,10169.972,11243.994,8139.677,8176.4653,9507.6,10093.129,9148.245,10049.685,9252.401,8686.773,9019.443,8763.404,10954.002,8644.812,9505.514,8384.147,9558.626,8627.864,9043.6455,10166.523,8588.918,9991.521,9128.831,11103.219,9248.331,9276.218,10494.588,8292.442,8270.683,8731.107,9868.183,8524.424,8026.7847,9048.72,34635.62,8671.46,9768.1,11253.663,8341.482,9343.901,11490.138,9669.399,8608.527,10185.109,9114.477,8459.235,9148.726,10968.142,8889.662,10847.754,8568.557,9281.25,10782.5205,7002.083,8880.927,9455.168,9787.368,8467.748,
7473,385.29425007975095,10.030534,22387.059,23624.549,22464.324,23485.26,22552.121,15414.087,23666.977,21244.607,21586.773,23439.518,21705.596,22564.365,26054.322,22022.232,22189.86,22153.883,22769.918,22745.805,21542.959,21699.39,22749.824,23267.05,22676.781,22240.941,23748.818,21574.781,23291.805,24434.5,22319.092,23826.94,24116.03,22622.559,23721.201,21571.988,23364.777,22732.748,22360.635,21971.402,22327.957,22695.365,22628.97,24165.379,21258.057,26950.139,22643.994,22390.463,22396.44,21109.982,25736.293,22329.174,21036.617,24336.285,21928.047,21194.406,22542.156,22694.271,21451.209,23002.14,22595.297,
7490,862.6082358420307,10.075181,2811.4575,1542.4478,1921.5056,1950.852,1739.762,2004.446,8042.468,1611.1947,3597.1362,2401.8013,1231.1761,1347.3652,2152.5576,2284.0127,2566.988,2302.3125,1660.6327,1530.8915,1582.0092,13660.165,4547.8857,2873.1028,2458.9895,1564.75,1669.3994,3066.0322,3250.0818,1500.1074,1510.4404,4394.597,8626.715,1658.3835,1728.875,2152.2769,6157.6074,1890.0243,22508.2,7208.6733,2627.9153,4587.4487,2494.1016,1647.397,5823.745,5948.1655,2246.6353,4724.6714,1828.169,6939.5537,8294.834,2394.181,2522.8916,1538.431,2413.3252,1606.6746,2240.565,2266.9338,1510.4985,2374.0498,1691.1967,
7496,818.5815850048979,10.09609,4824.1426,2693.608,3690.3926,2459.525,2371.9219,2661.0027,13736.823,2382.6338,5899.673,3393.12,1573.0161,1561.28,2854.633,3082.89,4287.8647,3501.2134,2663.4216,1897.3231,2824.4143,19759.129,7688.7236,5309.0205,3600.0232,1922.7261,2346.1738,4562.75,4168.5854,2180.1511,1701.3436,6692.819,14465.576,3101.1655,2094.3953,2510.2065,8621.893,2507.7522,34754.4,11093.938,4636.128,7747.7944,3653.0903,2069.9622,9507.588,8815.95,3590.1328,8267.236,1903.0027,13559.707,15830.356,3248.5718,4667.496,2720.4392,4220.494,1910.2106,2700.9807,4022.285,2576.1362,3561.814,3099.9724,
7503,774.5559710759555,10.120204,5850.429,3375.307,4127.0127,3699.2385,3369.248,3071.2234,21911.516,3843.132,7764.1396,5423.778,2322.5784,2080.6711,3773.5378,5294.6387,6819.734,3911.3066,1967.4149,2888.4531,3455.6116,29886.938,9949.186,6600.8496,4055.1304,3101.4004,3014.9155,6380.066,6383.57,3244.3943,2120.0479,10325.58,22360.084,4029.352,2122.531,2782.0571,14165.977,3203.7834,55360.246,15307.663,6431.4443,11323.063,5162.1777,3445.3645,15700.624,12633.779,5668.6313,12460.452,2745.8926,17976.26,22751.312,4433.719,6914.6816,3421.8645,4757.278,3801.6206,4155.6797,3708.6667,4525.298,4250.2334,4632.9346,
7528,390.32057306672345,10.129529,8929.809,8019.094,8701.867,8610.723,9321.26,8909.321,7005.2886,8436.198,9656.55,8996.214,8696.267,9008.292,7372.832,9101.019,11524.111,10201.241,8368.119,7041.463,8705.733,9421.289,9399.811,9151.013,7150.36,7444.189,9288.587,8106.2285,7485.214,8182.645,9010.226,7778.6177,10559.47,8209.369,8834.593,9682.975,7743.492,9521.267,9039.654,6727.014,7267.165,8333.665,9995.9,9188.438,8307.17,7746.4785,9789.713,8537.696,9375.792,8107.6367,7754.3423,8870.8545,10213.771,6786.4736,10588.086,7827.942,8890.113,8185.3643,9803.722,9801.48,7785.22,
7535,533.2780937497131,10.139701,11527.869,16537.275,2567.0876,3253.31,1843.3282,6516.75,46134.805,2304.2354,3930.6565,4550.614,2231.261,5699.0757,15838.242,4308.401,2506.4033,2764.4756,2777.0938,2305.911,22073.75,2247.5635,2873.3225,2524.4792,9671.572,3532.891,2030.444,2074.765,4042.5022,2000.2233,1895.4603,3998.936,3687.0312,43106.88,1774.8977,1615.6881,19147.018,4835.773,3474.7732,7907.8193,2985.7688,7344.5737,3448.3118,2377.7583,8750.769,2127.455,23178.975,3439.998,2634.751,3454.8103,12989.567,5202.5293,2039.1029,3124.4253,4067.18,2938.5647,3271.5398,3914.5667,3637.2354,4468.445,4973.4565,
7539,420.2698506321218,10.141869,27803.3,25507.738,27724.541,25148.43,27213.973,24934.123,23995.324,25815.006,26927.018,26620.484,26078.043,23749.379,25097.16,28817.3,25005.418,25220.262,26411.969,27771.396,26142.684,27019.754,24503.926,26485.203,25116.97,24775.904,27357.314,25575.268,27357.627,26702.996,26091.152,25802.262,26259.309,27573.19,27843.723,28697.498,26618.355,25920.25,24365.994,23998.695,26432.615,27881.016,25933.555,28623.627,28195.143,25849.307,26446.9,26025.33,25781.031,26055.04,26725.756,26222.79,28184.783,23941.195,25920.322,25563.975,24505.998,22576.219,25371.156,25442.783,26104.361,
7541,401.24510893282354,10.143658,14555.981,13480.716,14227.307,13876.9375,14482.632,13546.824,14794.44,14364.827,14766.889,14051.88,13478.532,13144.372,14278.489,15402.643,14088.584,14539.364,16061.711,14701.537,17237.258,14212.151,14123.371,13383.544,15777.002,14577.509,15054.021,13623.337,14882.495,14634.892,15926.722,14722.002,15359.733,14183.405,14525.171,14790.146,14299.791,15299.967,14190.042,14085.101,13421.873,13823.782,14471.976,16852.404,15462.007,16059.87,14671.938,14728.819,15204.871,14222.805,14065.712,15985.184,14723.975,13899.446,14099.82,17621.623,13979.098,15527.594,13960.33,14125.204,13230.34,
7545,730.5296736590925,10.144036,6301.033,4503.055,7172.8877,3939.0974,4528.514,5108.1553,26273.129,4193.156,12452.82,6469.8003,2326.38,2870.294,4797.362,6506.503,8085.7827,6615.0024,2798.0183,4361.236,3797.26,43660.95,14884.072,8928.908,6170.2393,3011.4194,5396.68,9094.295,7788.2197,3664.3997,3016.0007,13564.195,31670.463,4937.4707,3985.5715,3613.4238,18403.074,5203.0513,81439.34,22031.883,9918.401,14607.972,7664.841,3676.6877,20051.701,18219.768,7792.1577,16508.945,4110.6616,23699.521,30264.09,5233.359,7560.7764,4351.796,5405.3076,3683.6365,6382.0513,5006.48,5234.361,5792.4263,5383.9956,
7549,423.22782767370114,10.14705,18953.422,7144.0693,20503.25,19584.395,18242.188,19805.342,16736.43,16717.635,19097.998,20097.76,18452.139,18339.375,20356.596,18523.7,17447.592,18135.287,17949.383,19185.592,19395.61,22617.926,16617.127,17357.145,18610.535,20124.531,19293.283,20344.482,18763.152,18465.88,17967.344,19548.893,20221.322,17700.162,19011.666,18737.623,17909.295,16642.062,16821.926,17953.799,17189.68,17251.182,16226.565,19334.893,20206.559,17846.006,17231.674,17144.92,18089.17,17834.363,17273.01,16041.137,17669.309,15078.586,16078.447,21855.348,16104.17,15790.025,14900.576,16382.062,14989.943,
7551,446.30332919059936,10.150535,23994.225,23855.262,21517.068,20663.055,22490.783,22192.031,21453.775,22239.924,22006.787,20050.543,20726.379,22969.885,22456.887,20491.854,24419.793,22117.242,21873.184,20898.402,20470.398,21574.396,22024.467,22962.895,21523.94,21256.814,20562.154,24712.799,21163.24,19045.307,27546.842,22252.318,22601.82,24352.82,20926.678,20883.914,22006.95,21523.018,20088.71,19818.719,21943.352,24203.941,22556.701,21096.865,19368.986,20557.23,23842.062,23325.71,19995.217,20138.184,24369.113,22281.838,24199.236,18558.463,19490.574,19827.033,20986.807,19477.846,20339.36,17994.516,22179.217,
7553,466.248132464464,10.201302,26930.408,28273.998,23474.998,25451.58,25071.998,24221.33,26348.105,25862.238,25217.123,22034.36,22146.938,24437.348,24460.693,23027.223,25683.363,25095.535,24423.791,25315.285,26145.75,24564.418,24489.064,28122.953,24967.195,24662.123,24444.2,24804.04,22675.191,24020.95,27606.023,26551.455,25389.635,27343.252,24421.596,26871.604,24957.0,24833.969,24735.863,25641.824,25637.506,28556.215,27615.037,23157.836,22357.176,26101.688,27039.021,27048.807,24462.285,23464.096,31270.83,24983.375,28278.92,21510.762,20446.764,23155.443,23220.451,23666.885,22336.035,21446.771,23484.682,
7563,352.32099354483285,10.164571,14816.422,16633.867,17537.166,14610.14,21662.42,15103.741,18141.797,21548.518,21703.318,18387.291,46459.105,53561.855,21677.777,17551.408,27201.154,15153.559,32705.777,18735.445,14452.02,38234.805,16283.967,26878.168,19061.691,39748.055,20585.115,24345.209,50163.516,26062.088,43089.34,20003.074,33803.65,30452.688,16284.027,14750.225,22045.41,40363.426,15537.16,67673.695,33293.867,44546.105,15043.226,49379.668,36560.63,32611.373,19860.766,34344.414,19210.43,26086.805,18844.469,23660.443,17586.857,18840.213,21129.844,22771.94,22274.256,19549.61,22042.877,20964.898,20947.178,
7566,686.5042732158503,10.170408,9345.794,6163.9688,7281.3877,6056.4155,5799.4336,4803.6094,36434.53,4577.9873,14831.703,8957.868,4229.0327,3529.6594,5884.6465,7021.0425,9942.194,5967.6763,3329.2864,4848.4976,5875.0117,51397.355,18909.82,10434.918,7655.763,3928.6345,5173.0356,12212.783,11289.315,5226.1494,4459.364,16400.627,36269.844,6010.8896,3815.5845,3908.475,25041.55,6507.8965,102834.34,26349.652,11347.039,21400.05,7980.4478,4705.6523,22282.637,21824.787,10200.048,19851.754,4562.9424,26740.102,41355.7,7531.8745,10149.571,7509.5845,7754.386,4963.352,6005.9907,6357.9307,8790.152,6982.649,6221.545,
7577,438.21696878717205,10.192073,70638.22,72378.086,72876.06,74996.12,75720.05,67086.92,72422.36,68313.19,73720.28,75279.516,70440.07,67672.89,71556.28,76455.14,73484.586,70014.94,73034.49,75909.875,67971.77,69499.51,66404.766,72089.05,70843.81,66980.76,77919.766,69401.26,76700.82,75768.87,75471.36,81511.65,65356.03,74370.32,75619.76,79008.49,73468.234,68645.59,69870.79,69441.336,69043.664,74834.12,74183.94,65350.312,82555.45,73995.87,75546.68,75581.37,76472.875,78206.74,70233.484,69752.22,76702.57,65369.168,72427.07,78854.59,68600.25,66973.32,67071.97,78640.38,71482.87,
7588,642.4802698184512,10.194142,10511.985,7559.1143,9639.854,7503.86,6815.25,6153.787,36784.375,5696.327,16333.319,10297.305,4591.428,3774.405,7754.259,10113.083,13574.631,9087.92,5121.597,5619.014,5786.521,64179.91,18835.988,12033.183,7290.8984,5164.9355,9278.239,14656.262,10950.443,5840.314,4334.286,18822.697,36207.742,7405.37,4802.0215,7396.0117,26764.062,7426.5806,114107.99,26435.31,11886.182,24099.42,10800.391,6345.064,24438.479,21845.332,11840.227,20732.828,4713.317,32730.748,41484.6,8473.354,9315.044,7650.976,7627.736,6142.207,8529.41,8015.7007,9095.697,8712.907,8282.32,
7590,394.1906839098055,10.20102,24181.111,25168.002,27055.041,23693.283,24064.965,24210.674,22757.19,24688.38,25952.219,25463.496,26220.68,24069.309,24697.232,26261.125,24616.121,25049.04,24628.994,25947.076,24340.615,23519.85,23202.35,25890.906,27723.9,22621.729,26307.25,25834.004,25184.61,26169.766,24754.504,24462.63,25139.52,26238.49,24865.457,25272.844,24217.002,25179.553,23320.26,23476.512,26041.414,24053.906,23356.635,24395.266,25357.787,23491.87,23436.582,23218.746,25500.533,24110.229,25904.33,21850.771,24195.342,23073.258,25317.135,24038.297,24188.844,24335.19,27083.488,24681.316,23463.064,
7592,440.2141654366121,10.196877,48708.93,51005.844,49970.36,51316.33,49811.04,42985.746,45320.766,47022.32,46417.566,48747.098,47814.29,43512.07,45116.17,52857.12,48508.27,47590.03,47853.656,49685.73,44047.223,46476.28,44347.44,44206.305,44546.652,46110.6,47866.08,43477.902,49724.9,50116.797,44596.7,45844.58,45511.22,44624.496,50092.348,47868.77,46965.973,45904.953,43675.02,43700.42,46050.87,50305.543,45991.902,43641.64,50284.004,46708.78,48058.99,47556.082,50191.86,49161.5,48015.688,44364.555,48906.48,46885.168,45595.812,46497.406,45582.3,43122.92,50051.098,47859.08,43712.156,
7594,526.4310104944951,10.196971,22929.322,21114.805,21541.752,21331.229,20580.084,23110.535,21060.332,20511.023,20739.156,20998.139,21917.174,20867.34,20503.791,23186.777,20416.43,21164.703,22826.035,21111.307,17918.213,20590.686,22598.012,20787.727,20891.025,21630.543,22049.617,19388.545,20479.148,19003.18,20903.467,21009.047,20432.043,20716.41,21505.158,22612.516,21596.715,21915.842,20873.51,20758.8,21158.691,21113.572,21835.46,20404.385,21884.904,20964.643,20338.443,21299.193,20915.154,21754.688,23436.049,20118.0,21943.594,21838.047,20762.494,20896.738,20992.766,20903.62,21278.867,20986.932,21103.723,
7607,598.4546651491643,10.2170315,9385.102,5782.7847,8116.159,5089.3022,6022.6353,5071.0757,27821.111,5551.1616,13092.836,8124.722,5193.4883,3375.075,5724.4785,7336.6123,9616.787,6520.874,4523.0547,4955.2646,5428.875,46535.66,16908.242,8254.419,6474.066,4818.665,6769.2637,10333.97,7867.6333,5781.775,4633.8433,15770.565,31775.719,5636.0103,4863.296,5623.4263,21129.836,6811.992,95365.0,22893.383,11719.4375,18187.127,7541.6567,4268.051,20364.719,18855.04,7816.447,17733.21,5351.848,26481.068,29268.875,6418.3555,6832.321,6221.6665,7070.284,5285.569,6128.75,7214.082,6751.0903,6675.2617,6475.7056,
7614,482.4045788691706,10.230689,30441.447,28104.22,26787.78,29575.943,25848.66,26885.258,28243.74,26725.127,27011.293,26592.996,26299.871,27219.594,25467.443,30783.715,30044.736,28161.322,27387.875,27314.5,25670.504,26313.53,28437.89,27816.895,26511.46,26356.102,28393.695,28234.646,27113.77,27720.014,27423.777,28712.707,27894.309,27946.635,27658.629,29790.95,29250.852,30148.188,27981.809,28810.0,26227.988,28869.031,29712.908,27278.65,30898.684,26857.049,27692.625,27005.291,27547.865,27316.182,30744.254,29062.035,27731.848,25283.158,26870.234,26834.48,26054.332,28668.545,29277.17,28261.988,29104.674,
7620,466.24814334574387,10.222777,28027.729,29082.988,23474.998,25451.58,25155.178,24221.33,27280.707,25862.238,25217.123,22034.36,24423.193,26229.605,24460.693,23027.223,26236.232,25095.535,24423.791,25315.285,26145.75,25598.654,24489.064,28122.953,24967.195,27073.715,24668.838,24804.04,22899.994,24020.95,27919.271,27156.77,25389.635,28656.959,24421.596,26871.604,24957.0,24833.969,24735.863,25911.676,25637.506,28556.215,27615.037,24049.777,23728.266,27105.9,27039.021,27048.807,24462.285,23464.096,31270.83,25123.072,28278.92,21684.803,24630.176,23155.443,23220.451,23666.885,25476.8,21446.771,23489.56,
7624,554.4274257879064,10.239824,6530.5396,4663.15,5304.2827,4954.5723,5100.439,4133.415,21141.838,5663.823,10376.687,5742.88,3731.4966,4032.8113,4670.1875,5545.018,6545.4688,5347.1733,4347.661,4613.9487,4549.853,33600.812,10518.652,7505.074,5283.066,4261.9287,5367.806,6596.042,6480.7725,4483.5464,4970.975,11980.935,20380.012,5315.664,4247.9424,5899.4595,16218.025,4647.921,65643.4,16058.458,7188.214,14369.272,6701.031,5467.981,16811.162,13045.469,6604.5044,12789.391,4503.286,17440.537,21836.672,5873.537,5350.2354,5582.9385,4877.808,5220.5083,5325.6123,6834.669,5435.2173,5874.543,4520.48,
7625,438.3781486274407,10.244347,29775.625,31818.422,30902.936,30164.418,32554.96,29419.537,27766.486,28643.674,28587.592,31076.316,29890.12,28425.258,28569.04,37291.777,30907.523,29825.22,28969.758,33177.348,27948.697,30619.37,29744.389,31160.5,27655.512,28332.627,30427.943,29716.865,33547.76,31407.125,32298.836,29512.496,30787.178,30924.006,30938.379,31664.572,32509.74,31526.08,29881.275,30028.7,28143.184,31761.686,30783.646,26781.06,31279.018,29730.602,29603.777,31343.209,31949.291,29491.273,30285.775,31326.346,30839.102,27891.014,29347.537,29204.293,27580.705,29889.418,32312.064,32812.87,30675.084,
7627,468.24564308445434,10.2305975,20580.936,20948.451,16663.82,17003.209,19499.86,18550.186,17790.82,18448.137,16478.043,16053.711,16641.115,17026.559,18197.068,16249.378,17646.424,18468.775,15956.316,18713.172,16598.865,17072.0,17414.428,18991.463,18828.941,18304.543,17875.186,18210.758,15933.375,16483.26,20233.564,18452.197,17384.795,19711.219,14406.963,19499.777,19856.506,17798.262,16569.682,16105.904,16994.145,19279.547,21000.123,16142.586,15822.69,18483.768,18735.71,18848.033,15945.721,15832.302,20292.242,17086.264,20804.709,16725.553,16128.495,17148.32,15717.205,15368.485,16908.719,14941.881,16396.754,
7635,500.3576672202459,10.251884,16436.564,15919.047,14150.295,14522.079,14442.938,15049.859,13367.325,15626.222,14180.955,15938.588,15816.543,14490.167,13389.057,15940.573,14445.954,13657.225,13920.922,15841.073,14760.803,13934.02,14118.151,14215.352,14593.374,15350.85,14143.524,14118.28,16046.279,15326.736,14953.806,16529.064,14926.245,14698.048,16209.227,15886.205,14774.833,14211.448,13285.785,14701.945,14836.569,14684.672,14985.853,14820.362,16031.607,16067.223,13121.842,16070.936,14525.783,14555.225,16131.566,15443.529,16004.474,13305.729,14890.859,15908.468,14786.959,13144.411,14846.939,15484.6045,14578.539,
7646,377.3257520214108,10.265259,16159.349,14631.89,16308.132,17945.54,14729.282,14698.735,14168.163,14775.207,16868.014,16817.568,15545.418,15800.721,16148.739,19880.895,16788.307,15136.06,14763.241,15496.141,14385.964,14311.27,16234.173,16599.812,14559.928,15974.558,15688.64,14491.755,17579.809,13984.403,15323.769,16721.951,17872.514,17193.416,16497.137,16341.699,15010.266,16020.691,15611.353,16408.098,18331.86,16653.64,15741.18,14174.41,18556.39,17865.85,15747.305,16127.957,15578.21,15711.401,16077.957,15599.623,16748.85,15584.087,13887.759,15831.467,15722.215,13597.98,15299.723,18371.326,15417.343,
7655,394.3517346386168,10.275244,18922.824,19363.037,20043.525,20564.568,18080.693,18160.064,17577.049,19058.28,21486.506,20234.393,19827.924,18512.742,18349.588,24610.31,20943.184,19633.945,17938.436,22379.6,18821.97,17098.744,19190.277,18286.668,19131.344,17596.195,19580.334,15698.0,18090.14,20266.164,18895.107,20055.236,18285.232,19346.385,21258.078,18902.457,17514.877,19825.512,18718.291,17092.04,18888.934,19684.111,20217.002,18500.74,20355.38,20172.164,19518.588,19071.25,18573.098,18517.975,18764.879,19505.55,19388.594,18404.229,18184.799,19808.598,18088.021,20263.523,18459.955,18775.639,16573.947,
7677,456.3316472049899,10.304818,21558.953,22569.707,19871.236,21903.828,22846.412,22519.184,21813.512,19872.576,25108.002,22116.512,21415.64,18662.465,20796.424,22870.156,20948.236,20074.734,21971.785,19934.312,21185.463,20694.186,19944.053,20489.979,20646.252,19846.04,21713.283,19772.662,20815.695,20505.883,21873.06,19319.322,19497.555,20948.047,23425.34,19336.746,20823.686,18037.639,20371.29,19982.523,21236.777,19374.395,20524.008,20423.947,21107.16,22086.467,22578.445,22442.734,21206.145,20736.318,21000.588,19910.234,21276.451,19242.314,20524.143,22538.701,17141.857,20054.395,19021.207,20354.867,18985.543,
7702,311.1628922170066,10.323751,14325.125,3170.6033,3855.9739,4694.122,3112.2998,2610.3079,4938.2437,2350.7588,3090.628,2658.1155,3652.0212,3830.7698,3463.989,7696.849,4751.7563,2592.3394,2935.6443,3105.8108,2488.6592,4589.218,6879.0,7503.517,7202.9287,3174.2083,2824.5127,12701.786,6886.0537,3484.5781,2562.1255,5110.3145,9451.381,2712.814,23954.879,2213.9426,3221.564,2425.7964,2876.6238,2841.007,3104.9587,2683.3088,3749.6338,3389.8713,3595.6477,4966.524,3207.508,3361.3787,2822.1116,4499.558,7553.134,65418.156,11598.366,11934.284,71615.43,3250.2642,13609.184,12310.671,19081.496,78388.8,67293.44,
7711,570.4566647220066,10.316592,15691.381,9199.372,16378.5,19148.254,9243.975,14277.325,9523.48,12138.725,9339.8,9148.767,10690.176,8599.834,9010.514,25497.908,12324.05,9218.836,9970.948,9375.188,8490.19,9684.463,23726.025,11420.505,12950.007,12320.554,9514.298,9547.167,9884.835,9518.347,9301.046,8872.062,13503.929,11020.235,11718.674,11659.075,8931.038,21659.197,12899.864,8619.99,8932.309,12729.67,20578.13,8214.161,11143.025,9937.131,9621.122,10932.024,9637.071,12700.781,15042.115,14880.428,9551.595,16849.031,12145.488,9222.366,16759.156,17599.838,21756.977,14072.384,13762.194,
7713,540.425283480915,10.336375,47043.18,43363.965,45199.145,44995.16,44850.945,44161.863,42852.184,46157.66,45305.656,44931.53,45031.125,44928.137,39801.645,82551.09,44091.6,45450.05,45292.785,44774.73,43687.707,43300.023,43695.973,46282.81,43279.29,41170.227,46280.42,43756.332,43441.906,44325.84,44614.96,44039.406,43652.56,42580.035,44919.863,46048.023,43426.99,43380.742,42980.258,41204.992,45936.074,44704.195,43004.496,43686.46,43326.785,44655.977,45065.785,43734.04,44834.14,43025.438,45871.254,48202.62,49816.05,44098.6,45822.13,43595.613,43334.543,41800.207,45090.207,45943.004,45948.043,
7733,526.4313259643133,10.311882,16340.137,11735.784,16230.939,24346.047,13936.902,14384.923,12109.052,15025.085,12596.771,11951.179,13013.553,11421.818,13425.154,27923.332,16736.574,13491.639,11930.811,11529.595,13602.136,13357.631,25737.742,13461.909,16175.733,15098.982,9984.339,11972.23,12864.54,12787.815,15990.98,12470.282,16460.055,14808.309,13791.323,13891.608,12942.118,26386.178,14060.479,13386.026,11546.433,13948.059,24009.389,12405.871,15175.869,14634.657,12968.326,14127.12,11258.116,15010.573,16087.363,16490.953,13487.662,20347.781,16348.009,13283.153,19905.21,22190.266,25131.092,16276.376,14876.88,
7744,540.4609606745155,10.367173,15276.787,14556.975,15410.588,14569.574,15742.52,13688.4,15063.119,14516.714,14421.526,14889.909,16440.885,14025.862,13981.103,20970.771,15194.224,13798.238,14840.189,15032.526,13754.431,14663.499,13929.447,14867.649,13552.964,15629.37,14818.558,13976.293,14796.406,14217.382,15549.126,15581.296,13513.57,16059.106,16336.997,16364.334,14211.0205,16064.771,14649.565,14006.245,13822.251,18673.936,14293.158,13465.809,14697.994,14294.7295,15614.117,14102.934,13868.004,15923.109,15795.4795,15900.35,16327.493,13372.056,13832.473,15490.834,14095.2,14712.172,13890.83,15424.666,15629.381,
7751,256.2632632537044,10.367265,55640.293,51388.703,49336.027,49771.703,51641.918,54468.07,54550.062,54060.535,57718.562,53049.598,59015.566,65556.77,63023.1,57391.11,51954.324,59366.797,53932.207,55615.016,54037.12,65482.6,56352.086,66576.2,61823.004,61662.113,54197.777,63008.754,57322.33,57389.13,55111.805,52033.793,62296.09,51255.297,61318.79,52383.42,55932.707,62223.816,59940.273,73580.695,56288.99,54993.668,51186.72,63820.465,57766.527,56767.695,48504.523,53575.867,52682.625,53150.96,52351.637,76294.805,57026.65,84039.78,84130.09,56571.848,79956.25,83053.086,81992.1,73127.73,73681.836,
