row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,
4808,734.4879357905186,7.2512636,0,1226.5208,0,0,0,0,0,0,0,0,1894.8955,4496.4404,0,1300.7692,0,1237.9617,0,1624.2017,4878.5596,0,1202.4917,1203.1893,3059.0024,0,0,4061.618,16526.578,1283.9337,0,0,2594.5112,0,2068.0134,0,0,0,1777.1877,1447.4424,3233.2827,5295.2817,1447.5125,3566.0037,3853.94,3626.5164,0,0,1219.2262,2631.0742,0,1637.7114,4609.1562,0,0,1203.4674,0,1242.2307,0,0,0,
4812,575.2560177027299,7.2546506,0,0,0,0,0,0,0,0,2735.5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.7258,0,0,0,3549.4614,1867.5187,0,9651.987,0,0,799.2386,0,1530.1506,18920.205,0,0,0,0,674.53125,0,0,0,1811.2887,1640.1368,1350.3453,2264.6265,1636.8,1320.4738,1397.8134,2032.3156,
4820,421.3168204271755,7.372731,20355.383,22124.748,21022.842,15963.717,20648.791,21321.766,21338.848,21197.467,19761.83,20229.992,20658.967,16757.041,21412.666,20516.459,20788.266,14281.071,20466.639,21249.547,19912.223,22571.965,22100.436,18291.238,14989.085,22559.346,20385.566,20324.588,18670.764,18238.064,22919.887,20048.416,21610.963,19564.477,21672.037,18755.889,20723.24,18316.967,20859.336,16017.16,19967.646,22309.328,17946.395,19796.857,21520.305,21640.248,22140.406,17214.887,21029.156,20928.986,23261.578,18119.559,23870.13,19143.016,18724.613,15038.625,17616.256,13316.99,15879.478,16207.389,16978.275,
4822,376.25929067619353,7.3773465,104705.61,103889.14,114123.625,103486.99,103168.89,108861.25,115899.57,121745.3,114004.9,129129.8,105391.56,95843.45,114731.26,120354.01,112232.53,64559.332,114593.03,107516.37,100715.17,114570.43,109483.055,108066.32,70897.95,121621.3,104162.92,133460.36,141073.17,106176.25,133718.19,105427.92,129621.37,103070.29,107068.28,118889.82,118298.336,92468.55,129257.086,87898.91,106267.06,116652.65,85651.49,133674.28,113669.625,106598.54,126931.11,96385.94,109211.67,104293.11,106725.15,84003.78,129804.62,81945.51,93858.85,80814.98,86028.44,102791.22,87972.97,85768.95,93287.125,
4823,393.28595241458623,7.3774414,167594.69,172269.67,191220.67,160806.36,158699.05,184457.66,177557.97,176945.67,188643.72,189870.94,166524.11,156566.22,175580.3,194708.6,184567.56,106280.305,185971.28,180832.89,153160.22,176841.08,174598.83,165720.44,112041.72,191505.83,168971.17,191237.2,208814.47,163211.38,185833.92,178123.25,193182.72,164993.81,184373.17,179404.23,190992.27,152720.8,185535.16,145967.53,178794.78,180667.56,141990.94,195396.34,179413.52,175142.95,189530.47,155901.66,181026.75,165217.73,170127.62,131927.27,187728.44,134617.95,141180.38,133412.11,140199.95,180683.34,136020.92,146841.56,150047.33,
4824,675.2705040452231,7.3637133,0,0,0,0,0,0,1394.2661,0,5415.8354,0,0,0,0,0,0,0,0,0,0,1298.9644,0,0,0,0,0,0,0,0,1840.845,4475.5225,0,0,2578.231,9994.257,5125.3115,1509.0597,14816.521,3681.5369,0,0,0,2667.1877,15625.95,0,2445.2908,0,2373.5342,0,0,0,0,1923.0049,2471.138,2550.1826,2148.4023,2379.363,2299.4478,2193.8503,2665.6108,
4834,373.2745586674163,7.4367824,2180.7693,1482.5607,1759.7778,1397.3499,1557.1768,1182.3467,1806.5723,1518.0238,1238.9062,1548.8036,1378.0142,1700.1387,1504.7579,2087.8994,2787.727,1329.2383,1387.1392,1566.787,1718.45,1289.1553,1568.4878,1460.7786,1780.7222,1644.6411,1077.0359,1254.5956,1683.8138,1839.6759,1435.7578,22886.018,1833.8818,1349.3716,1152.8516,1273.5977,1602.2998,1276.5123,1304.7811,1199.7773,1260.0476,1860.0961,1868.6277,2071.5496,1194.072,1899.3082,1896.4065,1491.689,1491.4906,2033.2234,1909.4119,2205.2104,1583.2139,2328.0696,2399.9543,1953.0059,1882.1333,2105.5066,2042.848,1944.2032,2517.4438,
4836,391.2838878561411,7.441398,2377.754,2632.177,2437.3997,2054.049,1908.9269,1991.4764,2203.3943,2337.4395,2817.0247,2158.3352,2032.4506,2775.8657,2343.3071,2358.5208,2338.878,2676.3823,2502.9917,2266.2466,2423.839,2063.2231,1763.4384,2455.9116,2527.1174,2375.355,2527.872,2838.6033,2292.9841,2639.0374,2180.658,34024.066,2172.5654,1887.0,2042.0758,2282.645,2727.251,2230.4146,2666.947,2875.8965,2408.3364,1986.32,2439.122,3243.5337,2290.2258,2179.3757,2311.0605,2340.9001,2149.2913,2433.001,2573.0789,2538.5789,2764.7654,2465.917,3623.3362,2462.837,4190.0674,2448.9805,3466.8628,2855.746,2504.532,
4837,559.2601532025212,7.4582734,826.85974,0,0,0,0,0,0,0,3450.3792,0,0,0,0,0,0,0,588.0851,1201.4808,0,0,0,0,0,0,0,806.80475,814.1045,851.00146,0,3285.76,0,0,2838.0698,13796.004,5487.6514,0,31598.41,754.25,0,1118.2535,0,4648.6616,46455.61,1240.4404,797.8276,0,906.4717,0,0,0,1254.072,3016.3677,3302.1736,4218.0854,3320.1755,4066.0066,3670.7048,4226.094,4596.9834,
4841,415.25314515300175,7.5166564,68059.875,46647.934,65103.645,60763.46,41114.09,43655.06,44806.516,69085.14,42385.19,60128.55,56683.977,42170.434,63238.656,52199.676,77493.516,77647.65,73430.31,70458.62,83437.61,67281.65,42514.883,56742.242,59241.95,83565.945,43627.105,75269.414,46334.914,73692.555,30967.887,67607.13,39599.785,71331.4,62008.93,83763.664,50795.168,73282.39,87488.83,43089.47,43266.312,73096.086,44046.42,59750.83,43304.574,65044.13,76818.6,57725.125,46604.625,36113.19,47208.17,45196.297,55390.93,57209.52,51191.586,67293.5,65304.047,69871.16,62459.414,66594.305,59837.508,
4842,346.3099985134517,7.496498,23214.154,13454.232,15639.95,21276.172,17219.037,19797.838,17154.791,23256.049,15830.619,16855.158,16394.365,14795.646,15841.049,95790.85,18561.812,51663.938,23746.842,24321.81,21749.77,15345.97,18103.486,15516.773,52270.598,12476.632,19370.756,14860.678,27459.23,17011.766,16048.433,18014.365,16275.426,16664.492,15533.799,17528.604,15877.463,19035.887,18463.018,16519.066,16055.611,49978.086,16641.365,43125.965,25059.756,18788.658,19416.707,15443.644,18163.441,18949.906,21234.227,16048.274,22827.531,17491.855,18783.977,15787.175,16395.42,19426.04,17126.924,15512.887,22593.043,
4849,460.26919585226153,7.5308805,91645.11,103812.24,89959.945,89578.195,98913.74,97150.67,84845.445,79943.5,85366.375,90981.45,97594.805,93337.15,93173.09,89194.016,95426.05,106498.2,98120.76,99768.91,90858.28,104567.016,99012.54,81473.26,85053.39,98934.92,91573.58,87296.516,89715.586,87260.1,99366.805,100973.43,100122.81,89467.56,98249.52,88911.84,80215.0,92429.48,85679.38,105154.44,95658.93,87814.734,95218.6,88040.61,101156.54,105386.414,99384.46,86579.92,99954.36,100890.46,122716.19,100385.89,114957.63,100268.75,86469.336,91953.77,94734.086,73965.75,82880.055,93132.71,92833.54,
4850,446.2532535113687,7.5318213,17088.994,15926.471,16761.834,15377.156,13826.05,13729.89,13084.994,12889.775,31465.918,14495.525,13291.378,13977.297,13824.201,15118.358,14330.797,14741.61,14352.867,15068.372,13176.5,14764.063,15170.025,15079.107,12448.945,15072.689,13929.986,13163.173,34062.21,14348.61,14630.773,14341.1875,14138.023,13202.12,15479.884,25452.654,15499.126,15148.211,13005.045,17311.32,13419.399,13816.014,13072.692,15085.186,15807.905,13998.637,15091.725,15263.723,16541.777,14590.739,17220.504,12559.826,15376.592,15296.756,12894.554,13406.803,13846.88,27785.91,13352.815,15076.045,16266.423,
4859,528.2700115299976,7.535214,15845.341,19815.01,23376.455,19791.834,23792.492,20492.248,20597.42,23651.457,21835.22,21155.795,22371.137,27204.666,17216.47,17034.93,20957.893,18607.229,17517.64,21829.787,22670.002,15494.43,16279.977,20137.7,18645.928,17389.562,15695.455,20747.71,27706.299,19384.25,31421.707,22529.803,26094.049,23513.582,22876.135,25752.312,13466.842,17797.125,24584.467,23870.457,21650.234,21481.012,20171.22,16385.062,24339.908,18036.139,19218.383,25612.111,21367.268,20853.908,2897.639,2090.6816,2614.0908,18199.688,21334.676,20429.68,19571.254,24192.229,18284.162,19723.29,16280.4795,
4861,227.0829840444925,7.536816,15779.038,15687.989,18995.922,14103.225,15118.604,13804.69,13037.025,13899.305,12451.022,16732.975,17850.451,16609.844,10145.896,15999.114,9486.052,12484.774,11203.001,13880.981,12756.502,14852.524,17368.986,10948.249,9519.342,13131.572,8402.339,13705.983,15781.541,12416.791,15856.977,11605.283,12917.492,17562.145,13606.111,14724.0,8107.1387,14733.034,13858.776,16314.06,13766.991,11200.616,10239.135,15424.013,12695.521,16575.63,11997.367,10643.424,14024.918,13798.117,15851.034,6743.232,14400.32,11021.645,8544.602,8272.05,8771.01,8148.1807,11179.049,8633.955,8154.06,
4862,281.1382452825882,7.5371914,47317.22,73965.1,51763.438,46717.47,48524.363,52712.656,45102.977,45134.258,48428.027,51028.74,56676.023,55003.29,39889.188,56262.453,43846.777,41479.535,47222.65,54921.06,45454.137,50138.97,55852.266,38307.47,33006.504,46655.39,40103.875,43419.477,74010.73,43532.875,54594.14,47279.51,42304.27,57243.17,55597.773,50027.0,39127.25,50560.586,47437.72,57865.75,52530.84,46041.027,34999.57,60776.023,52551.188,48523.08,47330.21,43257.113,53591.832,61643.168,59485.754,29277.678,58019.2,37501.855,35986.484,40558.996,37698.77,41227.906,34608.824,37979.29,34850.73,
4864,135.080450301601,7.5373816,46604.89,60331.715,46325.67,45434.49,46203.297,45879.125,45674.594,41581.137,44742.977,47171.91,52287.89,47112.117,35639.086,48683.15,35153.0,35578.934,41321.348,47860.188,40692.254,45520.72,48116.523,32945.277,28803.527,45373.453,37153.656,40285.652,63071.67,35085.68,46365.625,46414.566,40805.758,48052.74,47688.082,46232.066,35456.227,48735.723,45375.68,48359.09,45998.598,43348.69,29952.438,51489.426,46603.344,45957.016,35463.977,40325.86,51134.105,54241.285,53612.582,21710.105,47762.97,30012.32,30746.771,31602.13,29237.225,35422.54,31622.3,31964.406,29684.012,
4868,119.08558842750584,7.5382276,143695.19,176666.44,152558.47,130512.38,148583.64,146464.77,129534.04,128718.54,147925.4,151031.4,166550.11,166578.05,119006.266,161150.03,120422.34,114615.945,134004.61,147888.72,142900.55,139856.27,158853.9,102970.18,94607.54,137207.75,96865.08,128130.36,193432.64,127688.016,148521.77,139628.05,113654.26,160272.3,162072.52,149179.42,113101.67,152143.45,149297.06,155581.22,151600.38,134204.25,93884.29,167511.64,150910.25,144826.53,129749.7,124409.03,161204.02,165192.94,164891.2,63609.793,152332.0,109122.98,94204.68,100030.1,99110.22,122137.78,96933.08,97556.55,93551.984,
4869,295.1175070375976,7.538227,41848.633,60746.023,46853.914,43738.168,45920.562,47629.637,40436.11,42674.97,44402.11,47023.04,50537.332,48950.074,36303.22,52120.43,40357.76,41210.04,38532.31,46355.047,44752.574,42707.03,48037.703,34052.47,31714.613,42142.652,34913.83,39194.625,65163.58,37153.414,47570.32,42451.832,37957.367,49209.84,49001.92,42876.152,34308.004,46430.02,48825.008,50910.855,48044.656,42325.793,31720.04,52023.5,48534.98,44974.0,40274.19,40985.098,49988.004,55787.223,56260.57,27524.588,53440.36,35747.42,30845.412,33050.125,34360.438,37630.848,30565.523,32856.69,30937.3,
4871,432.237789445724,7.5383205,68054.77,91755.51,64180.258,64018.957,71603.78,70989.555,55286.984,58661.56,64943.516,73101.586,85040.62,75419.8,53215.117,84536.09,60199.58,59343.758,64083.445,77297.83,61973.992,69067.49,80372.43,53030.85,42015.11,70866.27,51935.844,53932.75,94952.734,53602.895,72088.375,64429.742,57609.36,77709.625,84669.35,58999.87,51805.492,72157.414,65382.633,78912.79,65847.05,59732.008,46376.54,86894.164,70027.766,74375.67,56298.965,57172.594,78505.97,84867.35,92172.79,37369.15,76426.914,49929.74,44132.016,50218.586,49557.098,51388.62,47982.67,57314.855,48115.47,
4872,397.20063775001665,7.538511,49465.605,70013.19,53157.39,47884.215,55720.79,52765.64,52192.043,45328.85,51875.95,54710.996,60360.492,58361.285,42407.05,62573.9,44614.77,42883.613,46418.836,55622.418,51003.957,48292.91,56783.88,38667.684,33231.574,50035.566,40945.285,48250.633,73576.1,41692.008,55176.348,51189.21,42796.695,59577.04,57354.336,48819.043,40036.45,53449.637,54067.137,53594.184,54052.902,45395.027,39666.254,67235.6,51779.414,52795.34,45402.76,44155.887,60867.37,62669.285,65365.34,29029.45,60560.42,40994.402,34181.746,40868.574,38314.293,42438.613,34729.617,39081.15,37847.254,
4873,415.2563866098696,7.5380383,90218.625,98113.81,89852.04,84600.14,90134.76,90575.9,79543.6,79238.71,88727.85,93765.9,96726.55,92962.05,74823.984,106568.54,77493.516,77647.65,78341.14,93391.555,83437.61,85541.88,93442.3,68772.23,59241.95,83565.945,68853.055,81507.77,90135.0,73883.08,89006.66,86363.43,82470.04,95743.91,99174.11,83978.484,73480.28,89384.055,91511.58,95675.9,88978.57,82534.32,61754.12,102420.52,87994.47,87537.875,76880.74,75605.95,96596.08,100935.59,102969.6,49991.504,94706.06,66996.67,63547.74,70491.76,65304.047,71519.336,62459.414,66594.305,61103.797,
4874,453.1672598359345,7.538889,106424.84,147959.8,112064.53,90455.46,102422.33,100804.77,89194.1,90785.234,104210.82,102839.945,113739.06,111562.59,80849.42,116195.766,87544.54,87193.04,91240.28,103417.37,93233.34,96429.914,120008.68,76100.54,69394.85,96551.19,74885.91,89575.37,148183.47,88006.484,94599.06,95919.67,87139.375,120064.03,121761.92,97482.61,80387.914,104543.9,100175.36,110132.3,103556.57,93319.82,69840.68,129347.875,107626.08,108659.8,87545.7,82608.57,110346.92,146378.7,119738.695,45549.547,108579.99,77312.02,68533.45,70677.96,75935.34,86839.695,66210.29,73022.37,72126.46,
4876,437.1933691014628,7.540394,129231.19,172123.53,135433.16,116345.4,126776.95,120070.33,111537.09,111015.37,129197.16,133921.31,152074.83,146190.53,100520.02,143229.7,104113.75,98389.39,111264.586,131195.77,121385.14,119988.39,137828.28,91185.414,81192.61,125098.6,95028.734,107778.875,194631.28,103060.43,121646.54,116340.23,101817.164,147271.28,144177.17,118303.11,97823.73,127856.516,126202.35,138361.25,128873.92,122260.03,83078.72,163689.36,119727.93,126742.125,100737.69,97073.07,147623.31,156591.34,166301.86,71971.086,146095.2,86327.586,86103.234,84160.85,85832.06,108242.234,87117.74,87864.92,76634.02,
4878,415.2130030248204,7.541712,2139988.5,3058300.2,2339092.0,1996578.9,2341432.2,2219751.8,1885833.8,1951229.8,2192157.0,2323138.2,2761303.2,2516183.0,1674141.9,2667206.0,1817010.2,1736609.5,1913984.4,2329946.0,2070208.4,2116041.8,2499697.5,1464443.0,1183697.4,1975830.5,1517210.0,1896159.8,3322021.2,1823217.1,2298480.0,2123277.2,1794503.8,2598756.2,2528013.2,2121797.0,1603479.1,2331247.5,2238964.8,2464364.5,2296983.2,1914982.1,1274668.8,2819897.0,2292699.8,2303791.5,1894248.6,1738736.0,2668884.8,2847804.5,2882842.2,959037.06,2526149.5,1489994.2,1290092.8,1532776.9,1385836.5,1680026.6,1350202.2,1472665.6,1322661.2,
4880,416.2565194594405,7.5417123,28478.12,41418.137,31220.756,26969.35,31597.818,30527.727,26553.174,26071.074,28113.627,30382.467,36700.625,32227.076,24612.611,34707.598,25419.025,23301.28,25751.38,31050.777,27969.809,27664.281,33086.25,21353.873,17595.965,28325.45,21207.727,25196.123,42609.31,23255.62,32806.4,26811.98,24706.484,34280.22,34249.31,27702.229,22561.568,31671.988,29095.297,33143.51,30939.64,25239.379,19701.06,36965.67,30991.135,29992.02,25229.814,22935.053,35476.504,37211.812,39260.473,14985.176,34204.62,20814.531,18605.498,20339.596,20154.266,23142.281,19864.844,21588.893,19152.705,
4887,374.3253913015444,7.6163945,1215.4697,1758.4548,0,1244.9697,0,1261.2178,0,2862.0798,682.5402,0,0,2166.014,1529.4888,1635.5797,1696.3617,62266.75,2203.1562,1344.8881,1409.5782,1539.0159,0,2840.916,4070.6667,713.0156,1985.5309,0,1749.6472,1836.3063,2158.793,7002.266,1278.3982,0,0,2374.06,0,0,0,12730.56,1237.0446,1201.7543,2179.416,1797.2722,28204.477,1401.5342,1845.4271,2785.7642,1540.7598,1334.76,1552.0,1454.0131,5288.0703,1709.3799,0,864.4057,1413.1123,1567.0714,0,977.2654,2317.001,
4900,258.2788709004438,7.726048,26381.543,23017.363,21878.861,22690.828,22564.713,21179.576,27229.81,26747.021,24257.242,22538.264,22494.023,20198.488,28202.057,37372.17,24880.168,22202.666,22369.553,25071.17,25895.07,20952.916,22689.791,22635.367,24679.055,21961.125,30976.855,20650.646,28832.57,22938.209,22991.252,24334.926,21801.254,22040.803,20891.592,24768.756,21057.783,19057.225,24662.496,24433.77,24959.756,27913.373,23372.01,24513.117,23528.605,23512.83,21683.637,21683.18,24630.215,21581.508,26240.676,24550.232,64398.566,25334.254,19536.922,23375.326,21312.46,28526.113,24755.953,24930.826,24729.875,
4901,195.10153142138896,7.7434745,15928.59,16660.94,15586.936,16892.238,16988.166,15813.644,16697.955,16529.096,18010.637,16528.648,14579.194,16794.566,17412.49,37827.71,16123.464,15755.818,15922.181,22110.184,18282.855,16434.984,16902.488,16481.492,16237.875,16409.674,31806.223,16121.6045,16258.33,15658.603,16598.975,15691.999,14412.558,17520.746,16122.29,17372.316,23287.191,16946.162,17852.16,17199.266,16207.668,16208.187,14236.73,17254.215,16283.944,17985.45,15493.5,16934.812,16354.668,15647.881,28815.713,50422.94,19995.352,16058.068,15394.864,15290.991,16881.895,17909.268,15455.0205,17432.148,18589.217,
4908,922.0097979999994,7.7601433,24437.2,38728.023,18667.475,23627.225,19672.738,40838.77,21455.695,18450.047,20136.436,28680.318,23622.701,21227.79,22211.238,26393.268,40111.867,54099.305,23039.936,39035.242,20807.188,25522.602,24204.984,20401.803,19862.754,22895.152,24829.982,19067.953,18861.387,19461.73,34643.83,21319.422,40130.62,20340.676,29881.281,19611.664,26672.633,24998.643,19351.73,43653.445,22659.6,22581.707,33700.47,25004.61,36194.426,26529.568,38633.48,21505.94,30390.53,34067.395,86698.945,57407.445,47030.14,25060.758,18463.447,34388.33,25911.838,25599.162,19374.398,42199.227,48340.34,
4909,304.2995412205518,7.7887793,34162.715,20123.467,20163.004,20517.422,20610.975,22765.201,21316.426,37110.01,24390.225,20993.79,19766.334,23101.012,21229.363,110155.85,41953.574,69048.18,22177.285,32205.71,26022.98,19518.387,24325.863,24984.605,89037.195,19518.555,33522.05,20022.969,36086.113,19546.953,21151.572,40960.94,20552.357,20557.033,22279.672,37292.41,20892.55,18971.74,21932.426,22605.27,22183.375,46900.66,37693.473,73760.43,28321.777,28407.168,29568.598,28212.014,28153.35,23793.72,35264.445,22590.094,41688.86,34862.066,40585.082,31006.896,30545.2,38937.863,39401.94,35665.918,47031.19,
4911,244.2267559673501,7.8028126,2455.7207,2691.688,2988.594,2128.573,1894.88,1747.3574,2272.2642,3152.4233,2311.2207,1818.2234,2913.6895,2165.3696,5475.621,4948.2065,3377.8372,2448.6191,2453.1792,4057.0564,3051.8228,1935.2812,2593.2957,2781.9402,3189.633,2314.321,3709.2244,2325.181,2094.2354,2505.371,2216.3435,99348.99,2034.8634,2073.513,3001.0132,2246.044,3895.4985,2672.9597,4789.606,2455.8596,2425.1697,2631.764,2754.7568,2541.694,2505.5344,2758.6418,2110.324,2540.1858,2256.5208,2159.1616,4341.005,7570.3994,5625.4463,4541.0503,3434.1204,3564.6914,3902.0115,4866.0903,4379.5293,3663.955,5276.594,
4924,315.1352904722267,7.9414043,3952.0637,1538.8794,0,1525.0865,1470.4537,709.63245,1904.8715,1903.2987,2088.7346,1493.0186,4671.244,3599.3206,1243.6339,2373.6511,2137.5188,1310.0381,0,4442.026,1732.3761,1704.0311,1930.954,1866.0774,3354.3933,3303.5088,1523.1115,2215.1045,9068.154,2158.4692,1329.4817,1355.0704,1646.8889,1494.3135,1703.2545,1421.3217,1915.9824,2559.3293,2640.4473,2651.1316,2996.5505,2442.903,1536.8229,1586.3228,2022.0498,3862.7114,2405.1162,1380.2693,1710.7126,1396.3307,3589.6301,1544.9816,7255.5347,18131.19,18026.828,17957.297,18175.986,16449.79,16787.955,20031.863,18887.43,
4927,149.06816720877902,7.943534,8102.048,2975.696,2749.4944,2530.6292,3118.025,3154.1487,4432.4634,3430.3936,3720.1003,3185.2136,14055.533,9759.075,3008.2842,3585.3794,4953.9263,2819.1135,2684.0972,12791.596,3207.0605,2855.8652,3112.4133,3424.139,8629.327,9689.923,2217.087,3609.0083,23480.486,4993.559,2794.4194,2987.252,4023.1152,3054.102,3122.1685,2849.746,3061.5208,5928.0107,5851.4907,3818.83,7169.455,7389.8086,3169.3677,3326.7817,4179.4536,8951.134,5727.6743,2998.8691,3212.876,2722.6448,10919.637,3012.2705,15938.944,37457.223,38464.957,41629.11,41138.09,40735.336,36778.816,34906.785,38935.684,
4928,353.07821612225985,7.944758,5633.538,2092.2947,1725.2134,2592.1008,1930.7727,1900.7003,1887.8513,2374.298,2198.1458,1598.9366,10890.107,6398.9385,1438.8302,1883.7144,3866.5078,1945.4495,1943.925,9036.66,2552.3174,1997.2218,2711.3608,2293.771,5306.547,6240.759,1775.4553,2493.2427,18920.4,3625.91,1792.0386,2381.0083,2636.7234,2342.936,1987.195,1680.586,2041.3652,3225.1165,3188.89,2526.9314,4930.1567,4664.4106,2874.1602,2330.0552,2389.7114,6067.044,3807.9197,1623.3439,2320.488,2613.2322,6494.9795,1926.1007,12682.103,36186.79,36766.914,39480.453,38323.75,36161.832,34664.863,39324.992,39653.598,
4932,332.1489233450685,7.9468303,7650.229,1850.8525,2041.807,2442.2742,2881.2332,2094.619,3294.3872,2513.2952,3113.0847,2462.2114,11608.602,6448.6997,2320.3975,2813.296,4174.2554,2370.6567,2426.4148,9689.746,2347.432,2551.27,2814.8005,2438.0,5673.695,6823.921,2055.656,2295.3025,20932.104,3454.871,2193.0945,2685.6794,3140.5498,2249.0051,2642.2515,3279.8945,2993.9148,4959.7144,4032.0498,3028.0547,6550.3936,5121.224,2988.4705,2253.9827,2840.1887,5919.116,4507.0806,1988.8214,2765.9602,2361.6282,6501.0933,2663.4116,13273.631,53150.746,51305.92,50809.53,51236.13,49684.93,50612.082,54991.64,62033.797,
4933,315.12252602631435,7.9460793,22429.58,6025.136,6258.4375,7156.87,7785.575,7046.795,8166.4155,9450.077,10789.09,6268.2563,36820.633,23902.635,7062.6655,8442.328,12602.967,6555.349,7629.8794,36180.754,9829.001,8459.528,7576.707,9940.299,20591.314,24281.363,8277.453,9642.944,73529.266,11570.285,6386.363,8345.375,10014.864,6416.3594,8817.512,6642.8384,7061.2354,16481.555,15950.092,10777.208,19469.547,17968.164,7096.796,9909.259,9742.032,22308.586,13470.09,6533.8413,9812.696,8183.6294,24762.56,7713.2925,47807.02,205852.81,199087.86,194498.77,202722.72,191156.11,189296.16,200290.03,234877.86,
4934,337.1044613969263,7.946737,23895.904,6164.435,5943.758,6306.9785,7900.9834,6401.7075,8499.5205,8163.469,9529.783,5834.2563,35925.01,22868.889,7541.8335,9109.4,11868.96,8342.196,8664.628,30808.158,8720.704,8225.342,8507.232,9459.758,22718.816,24760.328,8973.588,8709.629,77152.04,12584.931,6056.637,5958.005,11619.045,6316.5923,8038.49,7629.5547,6261.2896,13672.21,16233.679,9156.638,20468.975,19514.305,9758.006,8644.418,8543.345,22181.143,12837.404,6114.7993,8505.63,6623.5176,21663.822,6255.1675,39356.23,176584.55,179218.78,175041.02,178937.28,174096.86,184889.73,174222.67,179742.61,
4935,149.05982209564027,7.949751,97615.1,31737.246,29504.602,28314.934,30616.457,30685.26,43437.297,35019.78,43166.4,29953.85,174727.06,114770.33,30863.922,35214.707,50038.25,30509.934,29500.766,155610.11,43278.023,30084.705,30480.71,41372.168,98355.53,107940.87,28218.006,37938.695,346873.2,57560.52,28735.182,28977.344,37926.168,32098.383,37471.293,29375.697,31488.361,64902.246,57827.07,41188.72,87536.28,81652.1,34951.836,35877.082,40336.99,96326.87,64144.23,28522.604,36009.234,30068.672,115974.74,31407.012,201999.22,1232130.8,1201915.5,1248091.2,1226311.2,1145208.4,1201815.9,1237042.2,1421502.8,
4944,297.08223206443733,8.054114,8017.2964,8254.976,4218.8784,3609.578,4097.3857,5342.6284,3693.011,4050.2473,5343.023,4589.72,3348.4407,4403.0063,3311.1968,32046.5,20754.287,9018.441,5241.934,19937.08,3836.7163,3295.0234,3634.8535,2857.166,4518.2153,3940.4534,17691.666,5202.3315,4115.308,4858.6,3963.8801,3056.516,7156.0586,4639.92,4971.7485,3141.042,14555.593,3800.5034,4848.87,8603.001,3618.6777,3758.7349,6841.6885,9009.378,5939.9097,3807.0066,4336.3853,4497.155,3615.2969,6785.8965,23133.318,43066.066,20559.635,3740.67,5082.5083,5741.2485,5258.779,5316.0327,4757.8804,9439.13,10332.268,
